method_label,method,mode,train_seed,run_name,checkpoint_path,eval_seed,episode_rng_seed,step,start_pos,goal_pos,obstacle_pos,obstacle_radius,safe_margin,action_scale,ee_x,ee_y,ee_z,distance_to_obstacle,clearance_keepout,clearance_obstacle,distance_to_goal,cost,success,collision,has_action_diagnostics,execution_mode,candidate_count,safe_candidate_fraction,execution_fallback,selected_predicted_risk,selected_predicted_reward,mean_action_predicted_risk,any_shadow_predicted_unsafe,shadow_predicted_unsafe_fraction,selected_from_mean,action_candidate_spread,mean_action_risk,corridor_q_min,corridor_q_mean,corridor_q_max,current_q_min,current_q_mean,current_q_max,rho_cor,rho_cur,corridor_lift,hidden_risky_shadow,high_risk_shadow_not_executed,threshold,actor_mean_action_x,actor_mean_action_y,actor_mean_action_z,actor_mean_endpoint_x,actor_mean_endpoint_y,actor_mean_endpoint_z
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,69,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5482540130615234,0.22197586297988892,0.20510238409042358,0.22034030745872693,0.09034030745872693,0.15034030745872692,0.06828071922063828,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0264811515808105,-1.1299347877502441,1.0264811515808105,1.0,1.0,1.0,0.0,1.0264811515808105,0.7980055809020996,1.0010981559753418,1.0640387535095215,0.7908920049667358,0.9990705847740173,1.0646424293518066,1.019773006439209,1.0206812620162964,-0.0009082555770874023,0.0,1.0,0.05,0.0019180006347596645,0.0016177878715097904,7.251650094985962e-05,0.5483115530805662,0.2220243966160342,0.20510455958545207
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,70,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5482568740844727,0.22198383510112762,0.20510244369506836,0.2203482663335067,0.0903482663335067,0.1503482663335067,0.06828683614730835,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0264837741851807,-1.1299827098846436,1.0264837741851807,1.0,1.0,1.0,0.0,1.0264837741851807,0.9077231884002686,1.0071208477020264,1.0576348304748535,0.9034169912338257,1.0081746578216553,1.0623818635940552,1.0156227350234985,1.0186963081359863,-0.003073573112487793,0.0,1.0,0.05,0.0018893011147156358,0.0015667068073526025,7.202476263046265e-05,0.5483135531179141,0.2220308363053482,0.20510460443794729
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,71,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5482597947120667,0.22199150919914246,0.20510253310203552,0.22035594830316735,0.09035594830316734,0.15035594830316734,0.06829274445772171,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0264862775802612,-1.1300278902053833,1.0264862775802612,1.0,1.0,1.0,0.0,1.0264862775802612,0.9007925391197205,1.007874608039856,1.047648310661316,0.8826972246170044,1.000571608543396,1.0544698238372803,1.0154609680175781,1.0146125555038452,0.0008484125137329102,0.0,1.0,0.05,0.0018600353505462408,0.0015175926964730024,7.159262895584106e-05,0.548315595772583,0.22203703698003666,0.2051046808809042
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,72,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5482626557350159,0.2219988852739334,0.2051025927066803,0.22036334976230978,0.09036334976230978,0.15036334976230978,0.06829845905303955,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0264886617660522,-1.1300721168518066,1.0264886617660522,1.0,1.0,1.0,0.0,1.0264886617660522,0.9023813605308533,1.010390043258667,1.0382496118545532,0.8442031145095825,1.00834059715271,1.0440123081207275,1.0158852338790894,1.0177441835403442,-0.0018589496612548828,0.0,1.0,0.05,0.0018308290746062994,0.0014698494924232364,7.133185863494873e-05,0.5483175806072541,0.2220429807587061,0.20510473266243934
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,73,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5482655167579651,0.2220059633255005,0.20510265231132507,0.22037047251043448,0.09037047251043448,0.15037047251043448,0.06830397993326187,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0264909267425537,-1.130114197731018,1.0264909267425537,1.0,1.0,1.0,0.0,1.0264909267425537,0.9504601359367371,1.0156949758529663,1.04915452003479,0.9507718086242676,1.0165642499923706,1.0556634664535522,1.0209227800369263,1.0231660604476929,-0.0022432804107666016,0.0,1.0,0.05,0.0018012950895354152,0.001423596404492855,7.1011483669281e-05,0.5483195556106512,0.22204867121763527,0.20510478265583515
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,74,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5482684373855591,0.22201277315616608,0.20510274171829224,0.2203773462248003,0.09037734622480029,0.15037734622480028,0.06830931454896927,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.026492953300476,-1.1301547288894653,1.026492953300476,1.0,1.0,1.0,0.0,1.026492953300476,0.9380327463150024,1.0092198848724365,1.0401908159255981,0.9255247712135315,1.0084857940673828,1.0401785373687744,1.014959692955017,1.0164989233016968,-0.0015392303466796875,0.0,1.0,0.05,0.0017711352556943893,0.0013790717348456383,7.06017017364502e-05,0.5483215714432299,0.22205414530821144,0.20510485976934434
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,75,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5482712984085083,0.22201932966709137,0.205102801322937,0.22038398123360028,0.09038398123360028,0.15038398123360028,0.06831449270248413,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0264948606491089,-1.1301944255828857,1.0264948606491089,1.0,1.0,1.0,0.0,1.0264948606491089,0.9865804314613342,1.0161489248275757,1.0410754680633545,0.9795016646385193,1.0180163383483887,1.0453217029571533,1.0185201168060303,1.0215660333633423,-0.0030459165573120117,0.0,1.0,0.05,0.0017414820613339543,0.0013360074954107404,7.037818431854248e-05,0.5483235428703483,0.2220594098919537,0.20510491266846656
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,76,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5482741594314575,0.22202563285827637,0.20510289072990417,0.22039037029720987,0.09039037029720987,0.15039037029720986,0.06831946969032288,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0264968872070312,-1.1302318572998047,1.0264968872070312,1.0,1.0,1.0,0.0,1.0264968872070312,0.7868224382400513,0.9894626140594482,1.0423040390014648,0.787615180015564,0.9872857332229614,1.0424704551696777,1.0037630796432495,1.004687786102295,-0.0009247064590454102,0.0,1.0,0.05,0.0017114414367824793,0.001294075744226575,7.015466690063477e-05,0.548325502674561,0.22206445513060316,0.2051049953699112
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,77,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.548276960849762,0.22203168272972107,0.20510298013687134,0.22039651160886592,0.09039651160886591,0.1503965116088659,0.0683242604136467,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0264986753463745,-1.130267858505249,1.0264986753463745,1.0,1.0,1.0,0.0,1.0264986753463745,0.9212734699249268,1.0062801837921143,1.0381152629852295,0.9169799089431763,1.0077886581420898,1.0457253456115723,1.0133991241455078,1.0164722204208374,-0.00307309627532959,0.0,1.0,0.05,0.0016815795097500086,0.0012539022136479616,6.970763206481934e-05,0.5483274082350544,0.22206929979613052,0.20510507136583328
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,78,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5482798218727112,0.22203750908374786,0.2051030695438385,0.22040245473818212,0.09040245473818212,0.15040245473818212,0.06832892447710037,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0265003442764282,-1.1303027868270874,1.0265003442764282,1.0,1.0,1.0,0.0,1.0265003442764282,0.954304575920105,1.0139777660369873,1.0414378643035889,0.9315749406814575,1.0145028829574585,1.0458786487579346,1.0170592069625854,1.0204319953918457,-0.003372788429260254,0.0,1.0,0.05,0.0016514494782313704,0.0012148612877354026,6.943196058273315e-05,0.5483293653570581,0.2220739549223799,0.20510515250265599
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,79,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5482826232910156,0.22204311192035675,0.20510315895080566,0.22040817798760293,0.09040817798760292,0.15040817798760292,0.06833341717720032,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0265018939971924,-1.1303362846374512,1.0265018939971924,1.0,1.0,1.0,0.0,1.0265018939971924,0.7917410135269165,0.9953498840332031,1.0400370359420776,0.7908960580825806,0.9957126379013062,1.0401148796081543,1.0085481405258179,1.010180115699768,-0.0016319751739501953,0.0,1.0,0.05,0.00162154296413064,0.0011771315475925803,6.907433271408081e-05,0.5483312695799395,0.22207842586678453,0.20510523118078708
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,80,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5482853651046753,0.22204850614070892,0.20510324835777283,0.22041369529240415,0.09041369529240414,0.15041369529240414,0.06833775341510773,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.026503562927246,-1.1303683519363403,1.026503562927246,1.0,1.0,1.0,0.0,1.026503562927246,0.8505959510803223,1.0011849403381348,1.0394868850708008,0.8505959510803223,0.9988709688186646,1.0415785312652588,1.0129505395889282,1.0136194229125977,-0.0006688833236694336,0.0,1.0,0.05,0.0015919790603220463,0.0011405642144382,6.877630949020386e-05,0.548333124476485,0.22208272306714208,0.20510531164705753
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,81,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5482881665229797,0.22205369174480438,0.20510333776474,0.22041902835056032,0.09041902835056032,0.1504190283505603,0.06834197044372559,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0265049934387207,-1.130399465560913,1.0265049934387207,1.0,1.0,1.0,0.0,1.0265049934387207,0.8504120111465454,0.9966415762901306,1.0581022500991821,0.7967184782028198,0.9926918148994446,1.0596623420715332,1.0130507946014404,1.0145810842514038,-0.001530289649963379,0.0,1.0,0.05,0.0015619831392541528,0.0011051888577640057,6.857514381408691e-05,0.5483350260171573,0.2220868474105373,0.20510539501905442
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,82,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5482908487319946,0.22205868363380432,0.20510342717170715,0.22042415854887357,0.09042415854887356,0.15042415854887356,0.06834602355957031,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0265063047409058,-1.1304292678833008,1.0265063047409058,1.0,1.0,1.0,0.0,1.0265063047409058,0.9658325910568237,1.0127521753311157,1.0410730838775635,0.9648206233978271,1.0123604536056519,1.0417414903640747,1.015373945236206,1.0158575773239136,-0.00048363208770751953,0.0,1.0,0.05,0.0015327322762459517,0.0010708565823733807,6.837397813796997e-05,0.548336830700282,0.22209080933127553,0.20510547839105128
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,83,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5482935905456543,0.22206348180770874,0.2051035463809967,0.22042910939669436,0.09042910939669435,0.15042910939669435,0.0683499425649643,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0265076160430908,-1.130457878112793,1.0265076160430908,1.0,1.0,1.0,0.0,1.0265076160430908,0.9015984535217285,1.0050883293151855,1.060880184173584,0.8755795955657959,1.0031418800354004,1.0629698038101196,1.0146870613098145,1.0158530473709106,-0.0011659860610961914,0.0,1.0,0.05,0.0015031832735985518,0.0010378953302279115,6.783753633499146e-05,0.5483386860438623,0.22209461866761557,0.20510558150708674
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,84,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5482962727546692,0.22206810116767883,0.20510366559028625,0.2204338821702551,0.09043388217025511,0.1504338821702551,0.06835372745990753,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0265088081359863,-1.1304852962493896,1.0265088081359863,1.0,1.0,1.0,0.0,1.0265088081359863,0.9944197535514832,1.0139968395233154,1.0297231674194336,0.9654877185821533,1.012171983718872,1.0357818603515625,1.0149774551391602,1.0154999494552612,-0.0005224943161010742,0.0,1.0,0.05,0.0014739473117515445,0.0010060068452730775,6.749480962753296e-05,0.5483404911740217,0.22209828137303703,0.20510569043457508
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,85,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5482989549636841,0.2220725417137146,0.20510375499725342,0.22043849675954333,0.09043849675954332,0.15043849675954332,0.06835740804672241,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0265100002288818,-1.130511999130249,1.0265100002288818,1.0,1.0,1.0,0.0,1.0265100002288818,0.9658756256103516,1.017120599746704,1.0517663955688477,0.9655359983444214,1.0181206464767456,1.054776668548584,1.0206924676895142,1.0220609903335571,-0.0013685226440429688,0.0,1.0,0.05,0.0014444728149101138,0.0009749528835527599,6.715953350067139e-05,0.5483422891481314,0.22210179030022117,0.20510576978325845
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,86,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5483015775680542,0.22207681834697723,0.20510387420654297,0.2204429381693764,0.0904429381693764,0.1504429381693764,0.06836093962192535,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0265110731124878,-1.1305371522903442,1.0265110731124878,1.0,1.0,1.0,0.0,1.0265110731124878,0.8077078461647034,0.9989983439445496,1.0425055027008057,0.8077078461647034,0.9992519021034241,1.0431394577026367,1.0187950134277344,1.0207370519638062,-0.0019420385360717773,0.0,1.0,0.05,0.0014158030971884727,0.0009450909565202892,6.673485040664673e-05,0.5483440516609699,0.22210517107567285,0.20510587625205517
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,87,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5483041405677795,0.22208093106746674,0.20510399341583252,0.2204472154380591,0.09044721543805909,0.15044721543805908,0.06836435198783875,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0265122652053833,-1.1305617094039917,1.0265122652053833,1.0,1.0,1.0,0.0,1.0265122652053833,0.82789146900177,1.0033167600631714,1.0442675352096558,0.810498833656311,1.002013921737671,1.0532417297363281,1.0159586668014526,1.0169473886489868,-0.0009887218475341797,0.0,1.0,0.05,0.0013871034607291222,0.0009159145411103964,6.638467311859131e-05,0.5483457536716014,0.22210840850370006,0.20510598495602608
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,88,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5483067035675049,0.2220848947763443,0.20510411262512207,0.22045135335489158,0.09045135335489157,0.15045135335489157,0.06836766004562378,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0265132188796997,-1.1305848360061646,1.0265132188796997,1.0,1.0,1.0,0.0,1.0265132188796997,0.7916392087936401,0.9764018654823303,1.018378496170044,0.7758611440658569,0.9744597673416138,1.0214028358459473,0.998626708984375,1.0003107786178589,-0.0016840696334838867,0.0,1.0,0.05,0.0013589105801656842,0.0008879301603883505,6.592273712158203e-05,0.5483474708849099,0.22211153268115594,0.20510609030723573
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,89,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5483092069625854,0.22208870947360992,0.20510423183441162,0.2204553410657333,0.0904553410657333,0.1504553410657333,0.06837084889411926,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0265142917633057,-1.1306078433990479,1.0265142917633057,1.0,1.0,1.0,0.0,1.0265142917633057,0.9972077012062073,1.0206143856048584,1.0587913990020752,0.9946787357330322,1.0216755867004395,1.061952829360962,1.023795485496521,1.0255686044692993,-0.0017731189727783203,0.0,1.0,0.05,0.0013308814959600568,0.0008607504423707724,6.556510925292969e-05,0.5483491334074643,0.22211453198688105,0.2051061987876892
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,90,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.548311710357666,0.2220923900604248,0.20510435104370117,0.22045920336094574,0.09045920336094573,0.15045920336094573,0.06837395578622818,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.026515007019043,-1.1306294202804565,1.026515007019043,1.0,1.0,1.0,0.0,1.026515007019043,0.7801110744476318,0.999098002910614,1.0452795028686523,0.7721137404441833,0.997905433177948,1.0497305393218994,1.0137877464294434,1.0139265060424805,-0.00013875961303710938,0.0,1.0,0.05,0.0013030164409428835,0.0008343754452653229,6.508082151412964e-05,0.5483508008508943,0.22211742132378276,0.2051063034683466
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,91,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5483141541481018,0.22209592163562775,0.20510447025299072,0.2204629154479309,0.09046291544793089,0.1504629154479309,0.06837695091962814,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0265159606933594,-1.1306506395339966,1.0265159606933594,1.0,1.0,1.0,0.0,1.0265159606933594,0.9049764275550842,1.0078403949737549,1.0445988178253174,0.9049764275550842,1.0092060565948486,1.0519342422485352,1.0145330429077148,1.0169620513916016,-0.0024290084838867188,0.0,1.0,0.05,0.0012757324147969484,0.0008089540642686188,6.470829248428345e-05,0.5483524261205457,0.2221201902575558,0.20510641150176526
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,92,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5483165383338928,0.22209931910037994,0.20510461926460266,0.22046648222411022,0.09046648222411022,0.15046648222411022,0.06837980449199677,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0265166759490967,-1.1306706666946411,1.0265166759490967,1.0,1.0,1.0,0.0,1.0265166759490967,0.9638888239860535,1.012420654296875,1.0422756671905518,0.9602492451667786,1.0155565738677979,1.046830654144287,1.01567804813385,1.019317865371704,-0.003639817237854004,0.0,1.0,0.05,0.0012487613130360842,0.0007843373459763825,6.421655416488647e-05,0.5483540011732839,0.22212284922075923,0.2051065457612276
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910022,1893673535,93,"[0.46148476004600525, -0.19746391475200653, 0.25405436754226685]","[0.5286864638328552, 0.1762753129005432, 0.25190865993499756]","[0.5081645250320435, 0.015889519825577736, 0.27196869254112244]",0.07,0.13,0.03,0.5483189225196838,0.2221025973558426,0.2051047384738922,0.22046994655871605,0.09046994655871604,0.15046994655871604,0.06838260591030121,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.026517391204834,-1.1306893825531006,1.026517391204834,1.0,1.0,1.0,0.0,1.026517391204834,0.9719923138618469,1.0163030624389648,1.0521316528320312,0.9648426175117493,1.0191636085510254,1.0567543506622314,1.0197709798812866,1.0232270956039429,-0.00345611572265625,0.0,1.0,0.05,0.0012219989439472556,0.0007605252903886139,6.384402513504028e-05,0.5483555824880022,0.22212541311455425,0.20510665379464627
