task,seed,run_name,step,reference_age,reference_age_bin,rho_cur,rho_cor,corridor_risk_lift,lift_positive,shadow_excess,effective_beta,redteam_entropy,reference_kl,highest_risk_current,highest_risk_corridor,actor_mean_risk,source_kind,source_file
SafetyPointButton1-v0,11,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11,225000,1.0,age=1-5,0.5834661722183228,0.5834661722183228,0.0,0.01953125,0.161700040102005,0.5327187180519104,2.7090749740600586,-5.2764080464839935e-06,0.5834661722183228,0.5834661722183228,0.5784087181091309,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyPointButton1-v0,11,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11,230000,1.0,age=1-5,0.5813117027282715,0.5813117623329163,4.656612873077393e-10,0.0234375,0.15970385074615479,0.5295066833496094,2.7392876148223877,-4.451721906661987e-06,0.5813117027282715,0.5813117623329163,0.5798892378807068,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyPointButton1-v0,11,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11,235000,1.0,age=1-5,0.5928506851196289,0.5928506851196289,1.1641532182693481e-10,0.01171875,0.1634541004896164,0.5324109792709351,2.744143009185791,-4.3495092540979385e-06,0.5928506851196289,0.5928506851196289,0.5913375616073608,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyPointButton1-v0,11,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11,240000,1.0,age=1-5,0.5877031087875366,0.5877031087875366,5.238689482212067e-10,0.03125,0.1594790667295456,0.5307548642158508,2.7371227741241455,-4.0476443246006966e-06,0.5877031087875366,0.5877031087875366,0.5849752426147461,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyPointButton1-v0,11,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11,245000,1.0,age=1-5,0.5886242985725403,0.5886242985725403,-2.3283064365386963e-10,0.0078125,0.1635560542345047,0.5306490063667297,2.736726760864258,-4.047178663313389e-06,0.5886242985725403,0.5886242985725403,0.587067723274231,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyPointButton1-v0,11,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11,250000,1.0,age=1-5,0.5876640677452087,0.5876640677452087,-3.4924596548080444e-10,0.01953125,0.15651166439056396,0.5313946604728699,2.733081817626953,-4.000263288617134e-06,0.5876640677452087,0.5876640677452087,0.5852785706520081,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyPointButton1-v0,11,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11,255000,1.0,age=1-5,0.5641053915023804,0.5641053915023804,1.7462298274040222e-09,0.02734375,0.13163945078849792,0.5299596786499023,2.738337993621826,-4.186062142252922e-06,0.5641053915023804,0.5641053915023804,0.561050295829773,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyPointButton1-v0,11,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11,260000,1.0,age=1-5,0.6006706953048706,0.6006706953048706,-6.984919309616089e-10,0.01171875,0.16376155614852905,0.529852032661438,2.736301898956299,-3.82645521312952e-06,0.6006706953048706,0.6006706953048706,0.5984287261962891,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyPointButton1-v0,11,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11,265000,1.0,age=1-5,0.5874983668327332,0.5874983668327332,4.656612873077393e-10,0.0234375,0.14929698407649994,0.5317810773849487,2.7274978160858154,-3.864639438688755e-06,0.5874983668327332,0.5874983668327332,0.5847213268280029,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyPointButton1-v0,11,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11,270000,1.0,age=1-5,0.6186986565589905,0.6186986565589905,1.5133991837501526e-09,0.03515625,0.17629176378250122,0.5317765474319458,2.730837821960449,-4.0370505303144455e-06,0.6186986565589905,0.6186986565589905,0.6144983768463135,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyPointButton1-v0,11,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11,275000,1.0,age=1-5,0.623458743095398,0.623458743095398,3.4924596548080444e-10,0.01171875,0.17945832014083862,0.5311859250068665,2.744277000427246,-3.693276084959507e-06,0.623458743095398,0.623458743095398,0.62123703956604,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyPointButton1-v0,11,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11,280000,1.0,age=1-5,0.5928832292556763,0.5928832292556763,-1.0477378964424133e-09,0.0078125,0.14964044094085693,0.5314009189605713,2.730854034423828,-4.252069629728794e-06,0.5928832292556763,0.5928832292556763,0.5897054672241211,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyPointButton1-v0,11,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11,285000,1.0,age=1-5,0.5903715491294861,0.5903715491294861,-2.9103830456733704e-10,0.01171875,0.15312638878822327,0.5337744355201721,2.743856430053711,-4.085595719516277e-06,0.5903715491294861,0.5903715491294861,0.5868014097213745,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyPointButton1-v0,11,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11,290000,1.0,age=1-5,0.6041362285614014,0.6041362285614014,4.656612873077393e-10,0.01953125,0.16881117224693298,0.5327044129371643,2.7380452156066895,-3.864755854010582e-06,0.6041362285614014,0.6041362285614014,0.6013450622558594,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyPointButton1-v0,11,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11,295000,1.0,age=1-5,0.5688525438308716,0.5688525438308716,-1.1641532182693481e-10,0.01171875,0.1404118537902832,0.532740592956543,2.7140603065490723,-3.6603305488824844e-06,0.5688525438308716,0.5688525438308716,0.5655165910720825,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,100000,1.0,age=1-5,0.4996327757835388,0.4996327757835388,1.280568540096283e-09,0.03125,0.1277245432138443,0.5311198830604553,2.758739709854126,-4.173140041530132e-06,0.4996327757835388,0.4996327757835388,0.4990992546081543,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,105000,1.0,age=1-5,0.5390703678131104,0.5390703678131104,1.2223608791828156e-09,0.03515625,0.15215376019477844,0.5300078392028809,2.7456626892089844,-4.609930329024792e-06,0.5390703678131104,0.5390703678131104,0.5376043915748596,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,110000,1.0,age=1-5,0.4967568814754486,0.4967568814754486,-4.0745362639427185e-10,0.01171875,0.12297721207141876,0.5292389392852783,2.7440733909606934,-3.8567231968045235e-06,0.4967568814754486,0.4967568814754486,0.4948540925979614,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,115000,1.0,age=1-5,0.5278395414352417,0.5278395414352417,5.820766091346741e-10,0.03515625,0.1386316567659378,0.5315054655075073,2.7532753944396973,-3.6724377423524857e-06,0.5278395414352417,0.5278395414352417,0.5272229909896851,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,120000,1.0,age=1-5,0.5115915536880493,0.5115915536880493,-5.820766091346741e-11,0.02734375,0.12747785449028015,0.5349322557449341,2.723719596862793,-4.229368641972542e-06,0.5115915536880493,0.5115915536880493,0.5098245739936829,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,125000,1.0,age=1-5,0.5491597652435303,0.5491597652435303,1.1641532182693481e-10,0.0234375,0.1541459560394287,0.5316929817199707,2.7489447593688965,-4.370813257992268e-06,0.5491597652435303,0.5491597652435303,0.5483773946762085,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,130000,1.0,age=1-5,0.5283675193786621,0.5283675193786621,4.0745362639427185e-10,0.01953125,0.1424650251865387,0.5320984721183777,2.7419466972351074,-4.522386007010937e-06,0.5283675193786621,0.5283675193786621,0.5263878703117371,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,135000,1.0,age=1-5,0.5173822641372681,0.5173822641372681,6.402842700481415e-10,0.01953125,0.13180305063724518,0.5308189392089844,2.756826877593994,-4.471512511372566e-06,0.5173822641372681,0.5173822641372681,0.5166700482368469,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,140000,1.0,age=1-5,0.5441035032272339,0.5441035032272339,4.0745362639427185e-10,0.0234375,0.14501383900642395,0.5298807621002197,2.7407007217407227,-4.397938027977943e-06,0.5441035032272339,0.5441035032272339,0.5425400733947754,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,145000,1.0,age=1-5,0.5409238338470459,0.5409238338470459,8.149072527885437e-10,0.0234375,0.1428889036178589,0.530975341796875,2.7513086795806885,-4.4460175558924675e-06,0.5409238338470459,0.5409238338470459,0.5387799143791199,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,150000,1.0,age=1-5,0.5368414521217346,0.5368415117263794,2.3865140974521637e-09,0.05078125,0.13926111161708832,0.5319836139678955,2.745786666870117,-4.665227606892586e-06,0.5368414521217346,0.5368415117263794,0.5356516242027283,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,155000,1.0,age=1-5,0.5679036378860474,0.5679036378860474,4.656612873077393e-10,0.02734375,0.15321284532546997,0.5319178700447083,2.7512640953063965,-3.9014266803860664e-06,0.5679036378860474,0.5679036378860474,0.5669562220573425,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,160000,1.0,age=1-5,0.5742263793945312,0.5742263793945312,1.7462298274040222e-09,0.04296875,0.16115859150886536,0.5312040448188782,2.7425806522369385,-4.213419742882252e-06,0.5742263793945312,0.5742263793945312,0.5717977285385132,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,165000,1.0,age=1-5,0.6013016104698181,0.6013016104698181,8.149072527885437e-10,0.01953125,0.1830020546913147,0.5308395624160767,2.7440919876098633,-4.54846303910017e-06,0.6013016104698181,0.6013016104698181,0.5989022254943848,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,170000,1.0,age=1-5,0.5405240058898926,0.5405240058898926,-8.731149137020111e-10,0.01953125,0.13280120491981506,0.5331486463546753,2.738499164581299,-5.05929347127676e-06,0.5405240058898926,0.5405240058898926,0.5373568534851074,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,175000,1.0,age=1-5,0.5397948026657104,0.5397948026657104,-4.656612873077393e-10,0.0234375,0.1294313669204712,0.531782865524292,2.750756025314331,-3.909110091626644e-06,0.5397948026657104,0.5397948026657104,0.5383201837539673,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,180000,1.0,age=1-5,0.5587961077690125,0.5587961077690125,-1.1641532182693481e-10,0.02734375,0.15253311395645142,0.5306532382965088,2.747699737548828,-4.4619664549827576e-06,0.5587961077690125,0.5587961077690125,0.5567611455917358,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,185000,1.0,age=1-5,0.5876172780990601,0.5876172780990601,-4.0745362639427185e-10,0.01953125,0.1638176441192627,0.5283676385879517,2.735729694366455,-3.568129613995552e-06,0.5876172780990601,0.5876172780990601,0.5855756998062134,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,190000,1.0,age=1-5,0.5798484086990356,0.5798484086990356,7.566995918750763e-10,0.0234375,0.1659456342458725,0.5274189114570618,2.7355589866638184,-4.278495907783508e-06,0.5798484086990356,0.5798484086990356,0.5777067542076111,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,195000,1.0,age=1-5,0.5522344708442688,0.5522344708442688,5.820766091346741e-10,0.0234375,0.13961583375930786,0.5297285914421082,2.7457358837127686,-3.941822797060013e-06,0.5522344708442688,0.5522344708442688,0.5499114394187927,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,200000,1.0,age=1-5,0.5879674553871155,0.5879674553871155,-1.0477378964424133e-09,0.015625,0.1577962040901184,0.5322647094726562,2.7360994815826416,-3.446824848651886e-06,0.5879674553871155,0.5879674553871155,0.5861249566078186,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,205000,1.0,age=1-5,0.5691705346107483,0.5691705346107483,2.3283064365386963e-10,0.02734375,0.1533764898777008,0.5312884449958801,2.736610174179077,-3.564753569662571e-06,0.5691705346107483,0.5691705346107483,0.5665910243988037,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,210000,1.0,age=1-5,0.5649131536483765,0.5649131536483765,5.238689482212067e-10,0.0234375,0.14676788449287415,0.5301104187965393,2.7412972450256348,-3.52377537637949e-06,0.5649131536483765,0.5649131536483765,0.5625535845756531,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,215000,1.0,age=1-5,0.5853855609893799,0.5853855609893799,1.280568540096283e-09,0.03515625,0.1578005850315094,0.5312591791152954,2.75,-3.6740675568580627e-06,0.5853855609893799,0.5853855609893799,0.5844740271568298,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,220000,1.0,age=1-5,0.5742933750152588,0.5742933750152588,-1.3969838619232178e-09,0.02734375,0.149115189909935,0.5299808979034424,2.7455639839172363,-3.882567398250103e-06,0.5742933750152588,0.5742933750152588,0.5722510814666748,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,225000,1.0,age=1-5,0.5912144184112549,0.5912144184112549,2.9103830456733704e-10,0.04296875,0.16152527928352356,0.5319091081619263,2.7426929473876953,-3.953929990530014e-06,0.5912144184112549,0.5912144184112549,0.5895087718963623,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,230000,1.0,age=1-5,0.5618900060653687,0.5618900060653687,-5.820766091346741e-11,0.01953125,0.14578495919704437,0.5322780609130859,2.734292984008789,-3.2729003578424454e-06,0.5618900060653687,0.5618900060653687,0.5597121715545654,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,235000,1.0,age=1-5,0.6043994426727295,0.6043994426727295,-8.149072527885437e-10,0.01953125,0.16776853799819946,0.5309478640556335,2.731825828552246,-3.675115294754505e-06,0.6043994426727295,0.6043994426727295,0.601833164691925,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,240000,1.0,age=1-5,0.6159963607788086,0.6159963607788086,4.656612873077393e-10,0.0234375,0.18132519721984863,0.5319584012031555,2.7328076362609863,-3.130873665213585e-06,0.6159963607788086,0.6159963607788086,0.6132504343986511,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,245000,1.0,age=1-5,0.6063966751098633,0.6063966751098633,-8.149072527885437e-10,0.0078125,0.17132171988487244,0.5312622785568237,2.7371628284454346,-3.2688258215785027e-06,0.6063966751098633,0.6063966751098633,0.6038230657577515,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,250000,1.0,age=1-5,0.5988953113555908,0.5988953113555908,-1.280568540096283e-09,0.00390625,0.16160055994987488,0.5318105220794678,2.746657133102417,-3.025634214282036e-06,0.5988953113555908,0.5988953113555908,0.5972681045532227,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,255000,1.0,age=1-5,0.5996694564819336,0.5996694564819336,5.820766091346741e-10,0.03125,0.16629624366760254,0.5306761264801025,2.718426465988159,-3.017950803041458e-06,0.5996694564819336,0.5996694564819336,0.5957938432693481,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,260000,1.0,age=1-5,0.5876873731613159,0.5876873731613159,0.0,0.01953125,0.1547728180885315,0.533275306224823,2.736626386642456,-2.967892214655876e-06,0.5876873731613159,0.5876873731613159,0.5857312679290771,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,265000,1.0,age=1-5,0.5607279539108276,0.5607279539108276,4.0745362639427185e-10,0.03515625,0.13679251074790955,0.5324987173080444,2.735657215118408,-3.460911102592945e-06,0.5607279539108276,0.5607279539108276,0.5586581826210022,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,270000,1.0,age=1-5,0.5903295278549194,0.5903295278549194,-2.9103830456733704e-10,0.015625,0.16210338473320007,0.5320059061050415,2.7408432960510254,-3.037857823073864e-06,0.5903295278549194,0.5903295278549194,0.5882980823516846,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,275000,1.0,age=1-5,0.6049219369888306,0.6049219369888306,0.0,0.02734375,0.17108631134033203,0.5320761799812317,2.734395980834961,-3.0260998755693436e-06,0.6049219369888306,0.6049219369888306,0.601996660232544,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,280000,1.0,age=1-5,0.5823187828063965,0.5823187828063965,-1.979060471057892e-09,0.0078125,0.15232691168785095,0.5330103635787964,2.7413320541381836,-2.8829090297222137e-06,0.5823187828063965,0.5823187828063965,0.5801446437835693,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
SafetyPointButton1-v0,12,starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,285000,1.0,age=1-5,0.5941989421844482,0.5941989421844482,-3.4924596548080444e-10,0.0234375,0.15666289627552032,0.5306793451309204,2.7488412857055664,-3.184541128575802e-06,0.5941989421844482,0.5941989421844482,0.5928565859794617,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/mechanism.csv
