wall_time,index,name,util_gpu,memory_used,memory_total,power,temperature
1782122187.9201262,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,171.90,54
1782122187.9201262,1,NVIDIA GeForce RTX 4090 D,94,2323,24564,165.34,58
1782122193.0380802,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,171.37,54
1782122193.0380802,1,NVIDIA GeForce RTX 4090 D,91,2323,24564,163.62,58
1782122198.156643,0,NVIDIA GeForce RTX 4090 D,73,2323,24564,144.76,53
1782122198.156643,1,NVIDIA GeForce RTX 4090 D,96,2323,24564,138.67,57
1782122203.2729254,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,173.57,55
1782122203.2729254,1,NVIDIA GeForce RTX 4090 D,91,2323,24564,163.81,59
1782122208.3886566,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,170.92,54
1782122208.3886566,1,NVIDIA GeForce RTX 4090 D,96,2323,24564,163.01,58
1782122213.5051064,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,172.59,55
1782122213.5051064,1,NVIDIA GeForce RTX 4090 D,90,2323,24564,163.67,57
1782122218.6219397,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,173.50,55
1782122218.6219397,1,NVIDIA GeForce RTX 4090 D,94,2323,24564,163.70,59
1782122223.7455144,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,172.96,55
1782122223.7455144,1,NVIDIA GeForce RTX 4090 D,73,2323,24564,160.46,57
1782122228.8648715,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,171.76,55
1782122228.8648715,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,159.57,57
1782122233.9811766,0,NVIDIA GeForce RTX 4090 D,93,2323,24564,170.70,55
1782122233.9811766,1,NVIDIA GeForce RTX 4090 D,90,2323,24564,152.75,57
1782122239.1006305,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,172.88,55
1782122239.1006305,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,163.41,59
1782122244.2169478,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,172.60,54
1782122244.2169478,1,NVIDIA GeForce RTX 4090 D,96,2323,24564,163.85,58
1782122249.3448687,0,NVIDIA GeForce RTX 4090 D,98,2323,24564,171.75,56
1782122249.3448687,1,NVIDIA GeForce RTX 4090 D,94,2323,24564,164.28,58
1782122254.4401999,0,NVIDIA GeForce RTX 4090 D,75,2323,24564,146.23,53
1782122254.4401999,1,NVIDIA GeForce RTX 4090 D,96,2323,24564,164.29,58
1782122259.5680754,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,171.74,55
1782122259.5680754,1,NVIDIA GeForce RTX 4090 D,92,2323,24564,162.85,58
1782122264.6852643,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,172.90,55
1782122264.6852643,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,163.07,59
1782122269.8051717,0,NVIDIA GeForce RTX 4090 D,91,2323,24564,172.12,55
1782122269.8051717,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,164.57,58
1782122274.9047275,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,172.36,55
1782122274.9047275,1,NVIDIA GeForce RTX 4090 D,97,2323,24564,165.61,58
1782122279.9845493,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,172.04,55
1782122279.9845493,1,NVIDIA GeForce RTX 4090 D,75,2323,24564,159.35,57
1782122285.141134,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,172.19,57
1782122285.141134,1,NVIDIA GeForce RTX 4090 D,94,2323,24564,164.51,58
1782122290.237749,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,172.21,55
1782122290.237749,1,NVIDIA GeForce RTX 4090 D,96,2323,24564,164.16,59
1782122295.3570793,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,173.30,56
1782122295.3570793,1,NVIDIA GeForce RTX 4090 D,88,2323,24564,162.88,59
1782122300.4726942,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,171.91,55
1782122300.4726942,1,NVIDIA GeForce RTX 4090 D,94,2323,24564,164.06,58
1782122305.5503502,0,NVIDIA GeForce RTX 4090 D,72,2323,24564,145.41,55
1782122305.5503502,1,NVIDIA GeForce RTX 4090 D,94,2323,24564,155.14,59
1782122310.6357946,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,172.62,55
1782122310.6357946,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,164.77,59
1782122315.7561262,0,NVIDIA GeForce RTX 4090 D,74,2323,24564,148.73,54
1782122315.7561262,1,NVIDIA GeForce RTX 4090 D,94,2323,24564,163.18,58
1782122320.873597,0,NVIDIA GeForce RTX 4090 D,92,2323,24564,170.86,55
1782122320.873597,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,162.19,58
1782122326.0002408,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,171.57,56
1782122326.0002408,1,NVIDIA GeForce RTX 4090 D,97,2323,24564,164.45,59
1782122331.1166627,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,172.04,55
1782122331.1166627,1,NVIDIA GeForce RTX 4090 D,94,2323,24564,163.79,59
1782122336.231669,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,171.43,56
1782122336.231669,1,NVIDIA GeForce RTX 4090 D,70,2323,24564,144.38,57
1782122341.3487666,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,172.23,56
1782122341.3487666,1,NVIDIA GeForce RTX 4090 D,94,2323,24564,148.82,59
1782122346.46452,0,NVIDIA GeForce RTX 4090 D,91,2323,24564,172.55,57
1782122346.46452,1,NVIDIA GeForce RTX 4090 D,96,2323,24564,164.18,59
1782122351.560958,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,172.97,57
1782122351.560958,1,NVIDIA GeForce RTX 4090 D,92,2323,24564,164.20,58
1782122356.6767735,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,170.58,55
1782122356.6767735,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,164.32,58
1782122361.773357,0,NVIDIA GeForce RTX 4090 D,71,2323,24564,162.82,55
1782122361.773357,1,NVIDIA GeForce RTX 4090 D,94,2323,24564,164.46,60
1782122366.8729172,0,NVIDIA GeForce RTX 4090 D,93,2323,24564,172.68,56
1782122366.8729172,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,163.21,58
1782122371.9887934,0,NVIDIA GeForce RTX 4090 D,92,2323,24564,173.45,57
1782122371.9887934,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,164.12,59
1782122377.1093087,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,173.77,56
1782122377.1093087,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,163.27,58
1782122382.2241168,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,177.56,55
1782122382.2241168,1,NVIDIA GeForce RTX 4090 D,94,2323,24564,162.57,58
1782122387.341072,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,172.48,55
1782122387.341072,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,165.82,58
1782122392.460386,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,172.83,56
1782122392.460386,1,NVIDIA GeForce RTX 4090 D,71,2323,24564,140.43,57
1782122397.5774121,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,171.86,56
1782122397.5774121,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,164.55,59
1782122402.696883,0,NVIDIA GeForce RTX 4090 D,89,2323,24564,171.99,55
1782122402.696883,1,NVIDIA GeForce RTX 4090 D,90,2323,24564,164.80,58
1782122407.8128498,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,174.62,55
1782122407.8128498,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,165.99,59
1782122412.9291801,0,NVIDIA GeForce RTX 4090 D,74,2323,24564,167.95,55
1782122412.9291801,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,141.67,58
1782122418.049863,0,NVIDIA GeForce RTX 4090 D,92,2323,24564,165.46,55
1782122418.049863,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,163.62,58
1782122423.1657882,0,NVIDIA GeForce RTX 4090 D,72,2323,24564,145.86,54
1782122423.1657882,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,163.38,58
1782122428.284953,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,172.20,56
1782122428.284953,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,164.06,59
1782122433.4002206,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,171.91,55
1782122433.4002206,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,163.98,58
1782122438.5164812,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,172.39,55
1782122438.5164812,1,NVIDIA GeForce RTX 4090 D,92,2323,24564,163.90,58
1782122443.631909,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,173.06,55
1782122443.631909,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,163.10,58
1782122448.7485402,0,NVIDIA GeForce RTX 4090 D,93,2323,24564,172.98,55
1782122448.7485402,1,NVIDIA GeForce RTX 4090 D,73,2323,24564,117.64,57
1782122453.8641262,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,173.72,56
1782122453.8641262,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,163.70,59
1782122458.980875,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,172.86,55
1782122458.980875,1,NVIDIA GeForce RTX 4090 D,97,2323,24564,163.47,58
1782122464.0973768,0,NVIDIA GeForce RTX 4090 D,92,2323,24564,174.04,55
1782122464.0973768,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,163.61,60
1782122469.2177038,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,169.11,55
1782122469.2177038,1,NVIDIA GeForce RTX 4090 D,94,2323,24564,164.22,58
1782122474.337402,0,NVIDIA GeForce RTX 4090 D,97,2323,24564,172.75,55
1782122474.337402,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,165.36,59
1782122479.4558947,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,173.09,55
1782122479.4558947,1,NVIDIA GeForce RTX 4090 D,96,2323,24564,164.24,59
1782122484.5761247,0,NVIDIA GeForce RTX 4090 D,90,2323,24564,172.79,56
1782122484.5761247,1,NVIDIA GeForce RTX 4090 D,92,2323,24564,163.90,58
1782122489.6920512,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,172.34,56
1782122489.6920512,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,165.11,59
1782122494.8088622,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,179.99,56
1782122494.8088622,1,NVIDIA GeForce RTX 4090 D,92,2323,24564,171.01,59
1782122499.9247851,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,173.29,56
1782122499.9247851,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,165.27,58
1782122505.0409036,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,171.78,55
1782122505.0409036,1,NVIDIA GeForce RTX 4090 D,96,2323,24564,165.64,58
1782122510.1530745,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,171.00,56
1782122510.1530745,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,164.90,57
1782122515.208631,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,172.56,55
1782122515.208631,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,164.50,59
1782122520.3037562,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,173.28,56
1782122520.3037562,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,145.99,58
1782122525.401396,0,NVIDIA GeForce RTX 4090 D,73,2323,24564,145.37,55
1782122525.401396,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,165.54,59
1782122530.5000932,0,NVIDIA GeForce RTX 4090 D,70,2323,24564,145.45,54
1782122530.5000932,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,165.04,59
1782122535.6168966,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,173.02,55
1782122535.6168966,1,NVIDIA GeForce RTX 4090 D,92,2323,24564,165.56,59
1782122540.6961486,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,170.54,55
1782122540.6961486,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,163.48,58
1782122545.8139305,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,171.50,56
1782122545.8139305,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,165.22,59
1782122550.9342668,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,174.41,56
1782122550.9342668,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,163.70,58
1782122556.0149772,0,NVIDIA GeForce RTX 4090 D,93,2323,24564,176.00,56
1782122556.0149772,1,NVIDIA GeForce RTX 4090 D,71,2323,24564,139.38,58
1782122561.1365116,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,173.27,56
1782122561.1365116,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,163.78,58
1782122566.253059,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,173.56,56
1782122566.253059,1,NVIDIA GeForce RTX 4090 D,92,2323,24564,164.20,58
1782122571.3723094,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,172.52,56
1782122571.3723094,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,163.57,58
1782122576.499278,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,152.76,55
1782122576.499278,1,NVIDIA GeForce RTX 4090 D,94,2323,24564,161.74,58
1782122581.6207511,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,173.25,55
1782122581.6207511,1,NVIDIA GeForce RTX 4090 D,92,2323,24564,162.06,58
1782122586.7351775,0,NVIDIA GeForce RTX 4090 D,92,2323,24564,169.58,55
1782122586.7351775,1,NVIDIA GeForce RTX 4090 D,96,2323,24564,165.36,58
1782122591.8636074,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,169.29,55
1782122591.8636074,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,162.73,57
1782122596.9887302,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,173.74,56
1782122596.9887302,1,NVIDIA GeForce RTX 4090 D,89,2323,24564,158.93,57
1782122602.1098063,0,NVIDIA GeForce RTX 4090 D,91,2323,24564,168.52,55
1782122602.1098063,1,NVIDIA GeForce RTX 4090 D,91,2323,24564,160.65,58
1782122607.2295964,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,171.29,55
1782122607.2295964,1,NVIDIA GeForce RTX 4090 D,97,2323,24564,162.99,58
1782122612.353641,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,172.65,55
1782122612.353641,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,161.84,58
1782122617.4783692,0,NVIDIA GeForce RTX 4090 D,93,2323,24564,172.79,55
1782122617.4783692,1,NVIDIA GeForce RTX 4090 D,94,2323,24564,162.53,58
1782122622.605356,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,173.07,55
1782122622.605356,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,165.20,58
1782122627.7268543,0,NVIDIA GeForce RTX 4090 D,93,2323,24564,171.74,56
1782122627.7268543,1,NVIDIA GeForce RTX 4090 D,68,2323,24564,135.31,57
1782122632.8508465,0,NVIDIA GeForce RTX 4090 D,72,2323,24564,162.46,55
1782122632.8508465,1,NVIDIA GeForce RTX 4090 D,94,2323,24564,162.25,58
1782122637.9768486,0,NVIDIA GeForce RTX 4090 D,72,2323,24564,145.63,54
1782122637.9768486,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,163.23,58
1782122643.093838,0,NVIDIA GeForce RTX 4090 D,93,2323,24564,172.03,55
1782122643.093838,1,NVIDIA GeForce RTX 4090 D,92,2323,24564,161.68,57
1782122648.214388,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,172.46,55
1782122648.214388,1,NVIDIA GeForce RTX 4090 D,92,2323,24564,161.56,59
1782122653.3443937,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,173.39,55
1782122653.3443937,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,161.91,59
1782122658.4487748,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,173.34,56
1782122658.4487748,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,163.12,58
1782122663.5729897,0,NVIDIA GeForce RTX 4090 D,97,2323,24564,172.61,55
1782122663.5729897,1,NVIDIA GeForce RTX 4090 D,70,2323,24564,137.40,57
1782122668.7007525,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,173.69,55
1782122668.7007525,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,162.67,59
1782122673.8202837,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,172.96,55
1782122673.8202837,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,158.04,58
1782122678.940836,0,NVIDIA GeForce RTX 4090 D,94,2323,24564,172.78,56
1782122678.940836,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,162.47,58
1782122684.0603774,0,NVIDIA GeForce RTX 4090 D,71,2323,24564,143.90,55
1782122684.0603774,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,161.28,59
1782122689.177086,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,172.31,55
1782122689.177086,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,162.26,58
1782122694.2730699,0,NVIDIA GeForce RTX 4090 D,97,2323,24564,172.77,55
1782122694.2730699,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,160.92,58
1782122699.3688428,0,NVIDIA GeForce RTX 4090 D,92,2323,24564,171.76,56
1782122699.3688428,1,NVIDIA GeForce RTX 4090 D,93,2323,24564,161.89,57
1782122704.4461093,0,NVIDIA GeForce RTX 4090 D,96,2323,24564,173.72,55
1782122704.4461093,1,NVIDIA GeForce RTX 4090 D,96,2323,24564,163.21,59
1782122709.568143,0,NVIDIA GeForce RTX 4090 D,93,2323,24564,172.28,56
1782122709.568143,1,NVIDIA GeForce RTX 4090 D,95,2323,24564,163.30,58
1782122714.6970427,0,NVIDIA GeForce RTX 4090 D,91,2323,24564,172.23,55
1782122714.6970427,1,NVIDIA GeForce RTX 4090 D,94,2323,24564,162.62,58
1782122719.8131225,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,173.24,56
1782122719.8131225,1,NVIDIA GeForce RTX 4090 D,72,1550,24564,136.89,56
1782122724.932682,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,173.22,55
1782122724.932682,1,NVIDIA GeForce RTX 4090 D,72,1550,24564,135.74,56
1782122730.0523593,0,NVIDIA GeForce RTX 4090 D,95,2323,24564,173.44,56
1782122730.0523593,1,NVIDIA GeForce RTX 4090 D,13,1550,24564,101.07,54
1782122735.1698887,0,NVIDIA GeForce RTX 4090 D,93,2323,24564,172.13,55
1782122735.1698887,1,NVIDIA GeForce RTX 4090 D,13,777,24564,95.66,54
1782122740.274775,0,NVIDIA GeForce RTX 4090 D,13,1550,24564,121.61,52
1782122740.274775,1,NVIDIA GeForce RTX 4090 D,13,777,24564,83.36,53
1782122745.3567524,0,NVIDIA GeForce RTX 4090 D,0,777,24564,63.75,49
1782122745.3567524,1,NVIDIA GeForce RTX 4090 D,12,777,24564,83.00,52
1782122750.431477,0,NVIDIA GeForce RTX 4090 D,0,1,24564,17.15,47
1782122750.431477,1,NVIDIA GeForce RTX 4090 D,13,777,24564,83.18,52
1782122755.5118704,0,NVIDIA GeForce RTX 4090 D,0,1,24564,16.26,46
1782122755.5118704,1,NVIDIA GeForce RTX 4090 D,12,777,24564,81.97,51
1782122760.6248798,0,NVIDIA GeForce RTX 4090 D,0,1,24564,15.75,46
1782122760.6248798,1,NVIDIA GeForce RTX 4090 D,12,777,24564,83.99,51
1782122765.7454538,0,NVIDIA GeForce RTX 4090 D,0,1,24564,15.25,45
1782122765.7454538,1,NVIDIA GeForce RTX 4090 D,13,777,24564,83.21,51
1782122770.8490307,0,NVIDIA GeForce RTX 4090 D,0,1,24564,14.84,44
1782122770.8490307,1,NVIDIA GeForce RTX 4090 D,13,777,24564,83.02,51
1782122775.9241354,0,NVIDIA GeForce RTX 4090 D,0,1,24564,14.98,44
1782122775.9241354,1,NVIDIA GeForce RTX 4090 D,13,777,24564,83.30,51
1782122781.0209043,0,NVIDIA GeForce RTX 4090 D,0,1,24564,14.64,44
1782122781.0209043,1,NVIDIA GeForce RTX 4090 D,13,777,24564,82.69,50
