timestamp,index,name,util_gpu,memory_used,memory_total,power,temp
2026/06/22 15:53:28.353, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 88.76, 52
2026/06/22 15:53:28.361, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 83.08, 49
2026/06/22 15:53:33.472, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 88.33, 52
2026/06/22 15:53:33.480, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 81.67, 49
2026/06/22 15:53:38.600, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.03, 52
2026/06/22 15:53:38.609, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 83.47, 49
2026/06/22 15:53:43.724, 0, NVIDIA GeForce RTX 4090 D, 0, 777, 24564, 62.34, 51
2026/06/22 15:53:43.732, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 83.99, 49
2026/06/22 15:53:48.856, 0, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 89.61, 52
2026/06/22 15:53:48.864, 1, NVIDIA GeForce RTX 4090 D, 16, 777, 24564, 92.72, 49
2026/06/22 15:53:53.981, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.97, 52
2026/06/22 15:53:53.989, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 83.16, 49
2026/06/22 15:53:59.112, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.78, 52
2026/06/22 15:53:59.120, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 84.26, 50
2026/06/22 15:54:04.240, 0, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 90.16, 52
2026/06/22 15:54:04.248, 1, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 84.35, 49
2026/06/22 15:54:09.368, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 90.04, 52
2026/06/22 15:54:09.376, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 84.35, 50
2026/06/22 15:54:14.487, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.55, 53
2026/06/22 15:54:14.496, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 83.89, 49
2026/06/22 15:54:19.588, 0, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 89.53, 52
2026/06/22 15:54:19.596, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 83.78, 50
2026/06/22 15:54:24.708, 0, NVIDIA GeForce RTX 4090 D, 11, 777, 24564, 89.30, 52
2026/06/22 15:54:24.716, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 83.30, 50
2026/06/22 15:54:29.808, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.40, 53
2026/06/22 15:54:29.816, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 84.24, 49
2026/06/22 15:54:34.891, 0, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 89.39, 53
2026/06/22 15:54:34.899, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 84.38, 50
2026/06/22 15:54:40.020, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.51, 53
2026/06/22 15:54:40.029, 1, NVIDIA GeForce RTX 4090 D, 15, 777, 24564, 85.24, 49
2026/06/22 15:54:45.155, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.64, 53
2026/06/22 15:54:45.162, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 84.25, 49
2026/06/22 15:54:50.272, 0, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 89.85, 53
2026/06/22 15:54:50.280, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 84.58, 49
2026/06/22 15:54:55.392, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 90.40, 53
2026/06/22 15:54:55.399, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 83.89, 49
2026/06/22 15:55:00.496, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 90.09, 53
2026/06/22 15:55:00.504, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 84.31, 50
2026/06/22 15:55:05.616, 0, NVIDIA GeForce RTX 4090 D, 11, 777, 24564, 88.24, 53
2026/06/22 15:55:05.623, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 82.58, 49
2026/06/22 15:55:10.699, 0, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 88.04, 53
2026/06/22 15:55:10.707, 1, NVIDIA GeForce RTX 4090 D, 10, 777, 24564, 82.42, 49
2026/06/22 15:55:15.820, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 88.05, 54
2026/06/22 15:55:15.828, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 82.37, 49
2026/06/22 15:55:20.940, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 88.69, 54
2026/06/22 15:55:20.948, 1, NVIDIA GeForce RTX 4090 D, 0, 777, 24564, 57.39, 48
2026/06/22 15:55:26.061, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.11, 54
2026/06/22 15:55:26.069, 1, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 82.87, 49
2026/06/22 15:55:31.180, 0, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 89.48, 53
2026/06/22 15:55:31.188, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 83.71, 50
2026/06/22 15:55:36.300, 0, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 88.49, 53
2026/06/22 15:55:36.308, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 82.85, 50
2026/06/22 15:55:41.420, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 90.15, 53
2026/06/22 15:55:41.428, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 84.49, 50
2026/06/22 15:55:46.540, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 90.39, 53
2026/06/22 15:55:46.548, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 84.35, 49
2026/06/22 15:55:51.661, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.70, 54
2026/06/22 15:55:51.669, 1, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 82.21, 49
2026/06/22 15:55:56.744, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.14, 54
2026/06/22 15:55:56.751, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 82.89, 50
2026/06/22 15:56:01.864, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.30, 53
2026/06/22 15:56:01.872, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 82.75, 49
2026/06/22 15:56:06.985, 0, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 88.80, 54
2026/06/22 15:56:06.992, 1, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 82.08, 49
2026/06/22 15:56:12.104, 0, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 90.58, 54
2026/06/22 15:56:12.112, 1, NVIDIA GeForce RTX 4090 D, 15, 777, 24564, 83.50, 49
2026/06/22 15:56:17.224, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 90.54, 54
2026/06/22 15:56:17.232, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 83.16, 49
2026/06/22 15:56:22.346, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.86, 54
2026/06/22 15:56:22.355, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 83.00, 50
2026/06/22 15:56:27.480, 0, NVIDIA GeForce RTX 4090 D, 0, 777, 24564, 86.42, 53
2026/06/22 15:56:27.488, 1, NVIDIA GeForce RTX 4090 D, 21, 777, 24564, 96.66, 51
2026/06/22 15:56:32.604, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 90.20, 54
2026/06/22 15:56:32.612, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 84.00, 49
2026/06/22 15:56:37.724, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 90.29, 54
2026/06/22 15:56:37.732, 1, NVIDIA GeForce RTX 4090 D, 15, 777, 24564, 85.62, 50
2026/06/22 15:56:42.844, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 90.03, 54
2026/06/22 15:56:42.852, 1, NVIDIA GeForce RTX 4090 D, 16, 777, 24564, 85.37, 50
2026/06/22 15:56:47.965, 0, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 89.35, 54
2026/06/22 15:56:47.973, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 86.23, 50
2026/06/22 15:56:53.084, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 90.56, 54
2026/06/22 15:56:53.092, 1, NVIDIA GeForce RTX 4090 D, 15, 777, 24564, 85.83, 50
2026/06/22 15:56:58.204, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 90.07, 55
2026/06/22 15:56:58.212, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 86.62, 50
2026/06/22 15:57:03.324, 0, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 89.67, 54
2026/06/22 15:57:03.333, 1, NVIDIA GeForce RTX 4090 D, 15, 777, 24564, 66.68, 50
2026/06/22 15:57:08.444, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.07, 54
2026/06/22 15:57:08.452, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 85.27, 50
