method_label,method,mode,train_seed,run_name,checkpoint_path,eval_seed,episode_rng_seed,episode_return,episode_cost,episode_length,success,violation_rate,min_clearance,path_length,start_pos,goal_pos,obstacle_pos,obstacle_radius,safe_margin,action_scale
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900044,1921384764,-1.6493129527568824,11.0,18,1.0,0.6111111111111112,-0.09563154458999634,0.4037905288860202,"[0.4586542844772339, -0.16800835728645325, 0.23635725677013397]","[0.5673225522041321, 0.15309813618659973, 0.24792245030403137]","[0.5238440632820129, -0.027180470526218414, 0.25444653630256653]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900045,92352938,-8.799876091024371,14.0,100,0.0,0.14,-0.0634089681506157,0.531830095696705,"[0.45617562532424927, -0.17751570045948029, 0.2504582107067108]","[0.5315322875976562, 0.18594224750995636, 0.2739143967628479]","[0.5119107961654663, 0.011294448748230934, 0.25983574986457825]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900046,478699536,-2.03612058147788,14.0,17,1.0,0.8235294117647058,-0.08048332214355469,0.42278436943888664,"[0.4353664517402649, -0.1830514669418335, 0.24021123349666595]","[0.5443172454833984, 0.18498025834560394, 0.24237461388111115]","[0.5280365943908691, 0.00422896770760417, 0.23962871730327606]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900047,1804554374,-2.632043079338037,29.0,32,1.0,0.90625,-0.041114089190959935,0.39563573338091373,"[0.45549309253692627, -0.16582977771759033, 0.23166966438293457]","[0.571587085723877, 0.15048687160015106, 0.28575074672698975]","[0.5078376531600952, 0.02104712277650833, 0.22119936347007751]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900048,2066763031,-2.5549111904948947,12.0,19,1.0,0.631578947368421,-0.040517685115337376,0.42463766783475876,"[0.45483851432800293, -0.18851356208324432, 0.23551571369171143]","[0.5478750467300415, 0.19335155189037323, 0.2539668679237366]","[0.5105583667755127, -0.0007114119944162667, 0.22107425332069397]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900049,204963201,-11.09354305328336,99.0,100,0.0,0.99,-0.0007614541053772017,0.4688043988207937,"[0.4470098316669464, -0.1824541538953781, 0.25168728828430176]","[0.579931378364563, 0.15533070266246796, 0.25733354687690735]","[0.47067558765411377, 0.024549903348088264, 0.2223469763994217]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900050,1827730532,-2.0398567660897964,17.0,17,1.0,1.0,-0.049025257229805,0.3979898961260915,"[0.4472291171550751, -0.19589753448963165, 0.24574977159500122]","[0.5156514644622803, 0.16595427691936493, 0.23350678384304047]","[0.5009002089500427, -0.004785929806530476, 0.22180111706256866]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900051,469222642,-2.5301372431963673,16.0,23,1.0,0.6956521739130435,-0.03958456695079804,0.460928522516042,"[0.4618098735809326, -0.1662813425064087, 0.25501102209091187]","[0.5377649664878845, 0.18376600742340088, 0.2593165636062622]","[0.48595526814460754, 0.02144593372941017, 0.2327461987733841]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900052,50238792,-2.0761765274405475,14.0,19,1.0,0.7368421052631579,-0.051206466853618626,0.4240980064496398,"[0.45033586025238037, -0.1910007894039154, 0.2607804238796234]","[0.5318236351013184, 0.16193556785583496, 0.2424573302268982]","[0.49493250250816345, 0.011723714880645275, 0.2367120087146759]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900053,1979295198,-3.109195069391281,19.0,27,1.0,0.7037037037037037,-0.05214891314506531,0.432066666893661,"[0.4629347622394562, -0.173211008310318, 0.2526741325855255]","[0.5705649852752686, 0.17051078379154205, 0.21550671756267548]","[0.5006954073905945, -0.010050076059997082, 0.2368459403514862]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900054,1805463677,-3.071993280574679,14.0,26,1.0,0.5384615384615384,-0.042514775991439824,0.5049098157323897,"[0.45776137709617615, -0.19961237907409668, 0.2457733452320099]","[0.5782529711723328, 0.16824185848236084, 0.2631976008415222]","[0.5121150612831116, -0.01312320213764906, 0.27284476161003113]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900055,479854827,-2.828590947240591,18.0,22,1.0,0.8181818181818182,-0.05868070304393769,0.48026962019503117,"[0.4305941164493561, -0.18959031999111176, 0.2547076940536499]","[0.5753859877586365, 0.17823027074337006, 0.23535719513893127]","[0.49430692195892334, -0.005872756242752075, 0.256413072347641]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900056,93540689,-8.97252781507326,15.0,100,0.0,0.15,-0.07144858419895173,0.6091306112207349,"[0.4345399737358093, -0.1858295053243637, 0.239640474319458]","[0.5805417895317078, 0.20197567343711853, 0.21648083627223969]","[0.4967470169067383, -0.02244616113603115, 0.27856725454330444]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900057,1922326983,-9.38196118457243,14.0,100,0.0,0.14,-0.048498106300830846,0.5571268571520704,"[0.4474819600582123, -0.1807573139667511, 0.24655279517173767]","[0.5204674601554871, 0.20454132556915283, 0.2807859480381012]","[0.48006299138069153, -0.008252851665019989, 0.24644437432289124]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900058,1647017046,-2.9504131005704397,17.0,23,1.0,0.7391304347826086,-0.016633709073066716,0.5030068466439843,"[0.4594775438308716, -0.19838523864746094, 0.23752380907535553]","[0.5774844884872437, 0.17816847562789917, 0.2320932298898697]","[0.4980936348438263, 0.00896543264389038, 0.2773452401161194]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900059,355224768,-4.450344916349277,20.0,36,1.0,0.5555555555555556,-0.031201300323009495,0.5404607942327857,"[0.46045881509780884, -0.162709578871727, 0.2371809184551239]","[0.5872582197189331, 0.20692050457000732, 0.2167542278766632]","[0.4790983200073242, -0.004700423683971167, 0.2613859474658966]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900060,1205708711,-8.252241133054557,15.0,100,0.0,0.15,-0.04727875173091889,0.5382451127381955,"[0.44822078943252563, -0.19352467358112335, 0.2551233470439911]","[0.560427725315094, 0.18000848591327667, 0.2748303711414337]","[0.4867066740989685, -0.020578602328896523, 0.24879981577396393]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900061,819631921,-8.500674222111702,10.0,100,0.0,0.1,-0.09193310990929604,0.5222899338723437,"[0.43962499499320984, -0.1828187108039856, 0.24264474213123322]","[0.5170091986656189, 0.2126070261001587, 0.2807893753051758]","[0.5168071985244751, -0.02334889955818653, 0.2772974371910095]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900062,701744779,-2.492110217795708,12.0,25,1.0,0.48,-0.07372128322720528,0.4887859250884503,"[0.4515160024166107, -0.18604812026023865, 0.23835489153862]","[0.5537936091423035, 0.15619505941867828, 0.2810704708099365]","[0.5207139253616333, -0.017915232107043266, 0.2788306772708893]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900063,1591014941,-2.135001970157026,14.0,20,1.0,0.7,-0.07329044222831727,0.4800065252929926,"[0.4437107741832733, -0.17715410888195038, 0.2323048710823059]","[0.5722714066505432, 0.16631868481636047, 0.25194329023361206]","[0.4966038167476654, -0.022500423714518547, 0.2710503935813904]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900064,1085301694,-8.428351588994262,14.0,100,0.0,0.14,-0.053997081816196446,0.5601572803001318,"[0.4678160846233368, -0.18702802062034607, 0.24818216264247894]","[0.528221845626831, 0.21844890713691711, 0.254675030708313]","[0.5129660367965698, 0.014245516620576382, 0.2587006688117981]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900065,934761256,-4.359521897193044,26.0,32,1.0,0.8125,-0.05022614181041718,0.5581936598755419,"[0.43882158398628235, -0.1871444433927536, 0.2312755435705185]","[0.5145354270935059, 0.1916736215353012, 0.21069012582302094]","[0.5163106918334961, 0.023261791095137596, 0.27562105655670166]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900066,784204434,-2.6834265082329507,26.0,27,1.0,0.9629629629629629,-0.06565558642148972,0.45872738398611546,"[0.4652649760246277, -0.17133769392967224, 0.23875266313552856]","[0.5512958765029907, 0.15188537538051605, 0.21876773238182068]","[0.5255670547485352, -0.006216301582753658, 0.2723707854747772]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900067,1505309188,-9.009953681053593,16.0,100,0.0,0.16,-0.050551359653472905,0.5611724657780996,"[0.46236833930015564, -0.1601705402135849, 0.23370380699634552]","[0.5160618424415588, 0.20241177082061768, 0.2674410939216614]","[0.48947715759277344, 0.002343944041058421, 0.26205188035964966]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900068,1225142165,-1.402121230959892,14.0,14,1.0,1.0,-0.05428388446569443,0.35320894233882427,"[0.44804564118385315, -0.1776905506849289, 0.26236462593078613]","[0.5550588369369507, 0.15132516622543335, 0.284529447555542]","[0.5059732794761658, -0.013817420229315758, 0.23396404087543488]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900069,1040260867,-12.314926785267888,99.0,100,0.0,0.99,-0.061519888341426854,0.45095384767409996,"[0.44568872451782227, -0.1874353438615799, 0.2387656718492508]","[0.5560109615325928, 0.18644705414772034, 0.21829473972320557]","[0.5184717774391174, 0.017126906663179398, 0.24508340656757355]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900070,1590073062,-2.94095790758729,16.0,21,1.0,0.7619047619047619,-0.05398622632026673,0.46212554816156626,"[0.4357897639274597, -0.17831872403621674, 0.25829291343688965]","[0.5304291844367981, 0.20439308881759644, 0.22001831233501434]","[0.49040886759757996, -0.00624861242249608, 0.24523746967315674]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900071,700556912,-4.841682597491891,30.0,33,1.0,0.9090909090909091,-0.015887190699577336,0.5414290488697588,"[0.45787182450294495, -0.16393224895000458, 0.23547041416168213]","[0.5660957098007202, 0.20901572704315186, 0.24194347858428955]","[0.4709867537021637, 0.011254510842263699, 0.24462729692459106]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900072,818477002,-2.187559203356504,12.0,17,1.0,0.7058823529411765,-0.060114842951297764,0.4104340588673949,"[0.46353593468666077, -0.16346246004104614, 0.26463499665260315]","[0.5410247445106506, 0.21245278418064117, 0.2673240005970001]","[0.5217951536178589, -0.021530207246541977, 0.24161548912525177]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900073,1204799324,-8.381884387045986,22.0,100,0.0,0.22,-0.023826536834239964,0.5803158972526035,"[0.4532538056373596, -0.18763186037540436, 0.242832750082016]","[0.5138345956802368, 0.17316319048404694, 0.262383371591568]","[0.4764636754989624, 0.021991167217493057, 0.26004332304000854]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900074,1504400127,-4.520398626141249,18.0,31,1.0,0.5806451612903226,-0.03934398770332337,0.5854580339509994,"[0.45616552233695984, -0.19543300569057465, 0.23219002783298492]","[0.522944986820221, 0.2187114804983139, 0.2503149211406708]","[0.4976438581943512, 0.0014394723111763597, 0.2525618076324463]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900075,783049321,-8.247733418274855,14.0,100,0.0,0.14,-0.07139287248253823,0.5268069402854962,"[0.45092642307281494, -0.17780433595180511, 0.25786280632019043]","[0.5424513816833496, 0.18804970383644104, 0.2850326597690582]","[0.5158604979515076, 0.002361128805205226, 0.2677171230316162]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900076,933573587,-2.395097050704061,19.0,22,1.0,0.8636363636363636,-0.03678962320089341,0.4498455193825066,"[0.45638301968574524, -0.190945103764534, 0.24487324059009552]","[0.5588583946228027, 0.1495782881975174, 0.26219770312309265]","[0.48280441761016846, -0.01981239952147007, 0.23168174922466278]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900077,1084359493,-9.282230427730825,16.0,100,0.0,0.16,-0.037001145184040074,0.587170774292872,"[0.4576917588710785, -0.193048357963562, 0.24685198068618774]","[0.5397484302520752, 0.21542082726955414, 0.2788696587085724]","[0.476786345243454, -0.024396460503339767, 0.2703821361064911]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,-2.3759489375352865,12.0,18,1.0,0.6666666666666666,-0.07020644202828408,0.42861973494291306,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900079,656027202,-11.618629883788527,25.0,100,0.0,0.25,-0.06272345513105393,0.47047546640351356,"[0.4422498941421509, -0.17390428483486176, 0.24589471518993378]","[0.56826251745224, 0.20201817154884338, 0.21244245767593384]","[0.5195353031158447, 0.013410743325948715, 0.2388710081577301]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900080,1499367977,-4.477408968806268,20.0,31,1.0,0.6451612903225806,-0.028139610886573796,0.5560147743672132,"[0.4335404336452484, -0.18886680901050568, 0.24723172187805176]","[0.5492956638336182, 0.21548773348331451, 0.25244709849357605]","[0.4824739396572113, -0.009548494592308998, 0.23472023010253906]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900081,777632447,-1.4960083155333994,9.0,14,1.0,0.6428571428571429,-0.05525972425937653,0.35628252290189266,"[0.44002485275268555, -0.1614380180835724, 0.25600600242614746]","[0.557868242263794, 0.17088419198989868, 0.2636769711971283]","[0.4921516478061676, -0.019450223073363304, 0.23839665949344635]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900082,928049925,-5.686317469258502,39.0,43,1.0,0.9069767441860465,-0.019550492167472844,0.5286208849865943,"[0.4688190817832947, -0.16064870357513428, 0.2346157729625702]","[0.5332322716712952, 0.2009461522102356, 0.24240612983703613]","[0.4814680516719818, 0.025847522541880608, 0.24124406278133392]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900083,1079499667,-9.917529420256614,99.0,100,0.0,0.99,-0.04142842918634415,0.39331136208420503,"[0.4483892321586609, -0.19373244047164917, 0.24660195410251617]","[0.5857009887695312, 0.15372198820114136, 0.23620553314685822]","[0.5213162302970886, 0.012671261094510555, 0.22199662029743195]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900084,1580420656,-9.930159590467817,99.0,100,0.0,0.99,-0.05356929928064347,0.41934025548107456,"[0.4364936351776123, -0.18693579733371735, 0.2591893970966339]","[0.5831224918365479, 0.16864155232906342, 0.23447467386722565]","[0.5155304074287415, 0.02043059840798378, 0.23728711903095245]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900085,691306150,-2.8069814588129525,15.0,23,1.0,0.6521739130434783,-0.06770376220345498,0.4990444555878639,"[0.4481537938117981, -0.16746491193771362, 0.2368210256099701]","[0.5649104118347168, 0.19934502243995667, 0.2744758427143097]","[0.5117812752723694, 0.004379466641694307, 0.26297271251678467]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900086,809316124,-3.964223409139087,17.0,33,1.0,0.5151515151515151,-0.03018919855356217,0.5285254812333733,"[0.4629957377910614, -0.18474413454532623, 0.2541821300983429]","[0.557693362236023, 0.2112780213356018, 0.2785639762878418]","[0.4965934753417969, -0.0029130009934306145, 0.23590807616710663]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900087,1194991498,-7.006327375763861,70.0,72,1.0,0.9722222222222222,-0.023617346882820134,0.49449361500592204,"[0.4305584132671356, -0.18835599720478058, 0.2515206038951874]","[0.5708926916122437, 0.1410597562789917, 0.2824353277683258]","[0.4747723340988159, 0.009348858147859573, 0.22368177771568298]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900088,1468334619,-1.6247298544645306,16.0,16,1.0,1.0,-0.03584348142147065,0.36281500570476055,"[0.45888903737068176, -0.17115414142608643, 0.2530774474143982]","[0.561838686466217, 0.1592857837677002, 0.27990442514419556]","[0.5078164935112, 0.014320902526378632, 0.22097864747047424]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900089,545403533,-4.250726522803306,19.0,32,1.0,0.59375,-0.020886463224887852,0.535904495511204,"[0.4615268111228943, -0.19680353999137878, 0.235075905919075]","[0.5754786729812622, 0.19721834361553192, 0.2823878526687622]","[0.49041229486465454, -0.01288680825382471, 0.23028093576431274]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900090,1078311784,-9.431800685809533,17.0,100,0.0,0.17,-0.03806832909584046,0.5533060217028378,"[0.46372315287590027, -0.1797468513250351, 0.2639615833759308]","[0.5467708706855774, 0.18164385855197906, 0.27972692251205444]","[0.4825339913368225, -0.00202198070473969, 0.272638738155365]",0.07,0.13,0.03
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900091,927108094,-10.749222741173577,18.0,100,0.0,0.18,-0.039256294369697575,0.5437336061633573,"[0.45996540784835815, -0.19847460091114044, 0.25924521684646606]","[0.5876471996307373, 0.2155587077140808, 0.2273007333278656]","[0.5074880719184875, -0.023287270218133926, 0.24788163602352142]",0.07,0.13,0.03
