method_label,method,mode,train_seed,run_name,checkpoint_path,eval_seed,episode_rng_seed,step,start_pos,goal_pos,obstacle_pos,obstacle_radius,safe_margin,action_scale,ee_x,ee_y,ee_z,distance_to_obstacle,clearance_keepout,clearance_obstacle,distance_to_goal,cost,success,collision,has_action_diagnostics,execution_mode,candidate_count,safe_candidate_fraction,execution_fallback,selected_predicted_risk,selected_predicted_reward,mean_action_predicted_risk,any_shadow_predicted_unsafe,shadow_predicted_unsafe_fraction,selected_from_mean,action_candidate_spread,action_x,action_y,action_z,reward,step_cost_after,terminated,truncated
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,29,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5619819164276123,0.2500368058681488,0.21822991967201233,0.26833811716834977,0.13833811716834976,0.19833811716834976,0.05588492006063461,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05132494121789932,-0.297401487827301,0.05132494121789932,1.0,1.0,1.0,0.0,-0.0074346037581563,0.12977662682533264,-0.0009104905184358358,-0.05600087130442262,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,30,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5618410706520081,0.25003543496131897,0.21820902824401855,0.26831541420800936,0.13831541420800936,0.19831541420800936,0.05583189055323601,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05129096657037735,-0.2971842885017395,0.05129096657037735,1.0,1.0,1.0,0.0,-0.005882031284272671,0.12995854020118713,-0.0005332975997589529,-0.05596330873668194,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,31,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5617473721504211,0.2500346004962921,0.21819913387298584,0.26830015661343326,0.13830015661343326,0.19830015661343325,0.055794067680835724,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05126214027404785,-0.29699254035949707,0.05126214027404785,1.0,1.0,1.0,0.0,-0.004864937625825405,0.130082368850708,-0.00030863285064697266,-0.05593471558764577,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,32,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5616823434829712,0.2500329613685608,0.21819522976875305,0.2682883418297184,0.1382883418297184,0.19828834182971838,0.055765263736248016,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05123455822467804,-0.29681527614593506,0.05123455822467804,1.0,1.0,1.0,0.0,-0.004172375425696373,0.1301668882369995,-0.00017251819372177124,-0.055914528500288725,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,33,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5616390705108643,0.25003206729888916,0.21819454431533813,0.2682805521920095,0.13828055219200952,0.19828055219200952,0.055744919925928116,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05121234059333801,-0.29667532444000244,0.05121234059333801,1.0,1.0,1.0,0.0,-0.0037208176217973232,0.13022072613239288,-9.53376293182373e-05,-0.055902238804847,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,34,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5616136789321899,0.250031977891922,0.21819517016410828,0.26827634339160605,0.13827634339160605,0.19827634339160605,0.05573252588510513,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.051197588443756104,-0.29658401012420654,0.051197588443756104,1.0,1.0,1.0,0.0,-0.0034616899210959673,0.13025039434432983,-5.712360143661499e-05,-0.05588988846167922,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,35,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5615904927253723,0.25003060698509216,0.218196302652359,0.26827119459837534,0.13827119459837534,0.19827119459837533,0.055720116943120956,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05118147283792496,-0.29648375511169434,0.05118147283792496,1.0,1.0,1.0,0.0,-0.003226194530725479,0.1302797794342041,-2.5480985641479492e-05,-0.05588171262294054,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,36,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5615752935409546,0.2500300407409668,0.21819746494293213,0.26826811933350914,0.13826811933350913,0.19826811933350913,0.05571188032627106,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05117035657167435,-0.29641562700271606,0.05117035657167435,1.0,1.0,1.0,0.0,-0.0030743232928216457,0.13029812276363373,-7.718801498413086e-06,-0.05587760459631681,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,37,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5615677237510681,0.25002992153167725,0.2181982398033142,0.26826673506694454,0.13826673506694453,0.19826673506694453,0.05570773407816887,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.051164545118808746,-0.29638049006462097,0.051164545118808746,1.0,1.0,1.0,0.0,-0.0030001162085682154,0.13030660152435303,-1.564621925354004e-07,-0.05587343495339155,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,38,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5615603923797607,0.2500295639038086,0.21819904446601868,0.26826515244918875,0.13826515244918874,0.19826515244918874,0.0557035468518734,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05115856975317001,-0.29634368419647217,0.05115856975317001,1.0,1.0,1.0,0.0,-0.0029277270659804344,0.13031524419784546,6.683170795440674e-06,-0.05586934421211481,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,39,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5615532994270325,0.25002914667129517,0.21819984912872314,0.268263549562128,0.138263549562128,0.198263549562128,0.055699437856674194,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.051152631640434265,-0.2963073253631592,0.051152631640434265,1.0,1.0,1.0,0.0,-0.002857751911506057,0.13032393157482147,1.3358891010284424e-05,-0.05586526868864894,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,40,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5615463852882385,0.2500286400318146,0.21820068359375,0.26826188546261215,0.13826188546261214,0.19826188546261214,0.055695343762636185,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.051146626472473145,-0.29627037048339844,0.051146626472473145,1.0,1.0,1.0,0.0,-0.002789862686768174,0.1303325742483139,1.9259750843048096e-05,-0.055861234292387964,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,41,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5615395903587341,0.2500281035900116,0.21820151805877686,0.26826021129684663,0.13826021129684662,0.19826021129684662,0.05569129064679146,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05114060640335083,-0.2962339520454407,0.05114060640335083,1.0,1.0,1.0,0.0,-0.0027233741711825132,0.1303410530090332,2.5175511837005615e-05,-0.055857266653329136,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,42,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5615329742431641,0.2500275671482086,0.2182023823261261,0.26825856393648045,0.13825856393648045,0.19825856393648045,0.055687304586172104,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05113476514816284,-0.29619765281677246,0.05113476514816284,1.0,1.0,1.0,0.0,-0.002658882411196828,0.13034948706626892,3.0428171157836914e-05,-0.05585332518443465,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,43,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5615265369415283,0.25002697110176086,0.21820327639579773,0.2682568846737032,0.13825688467370317,0.19825688467370317,0.05568334460258484,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.0511288195848465,-0.296161413192749,0.0511288195848465,1.0,1.0,1.0,0.0,-0.002596208592876792,0.1303577572107315,3.533065319061279e-05,-0.0558495027013123,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,44,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5615202784538269,0.2500264346599579,0.21820417046546936,0.2682552929070643,0.1382552929070643,0.19825529290706428,0.055679503828287125,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05112303048372269,-0.29612594842910767,0.05112303048372269,1.0,1.0,1.0,0.0,-0.0025353229139000177,0.13036559522151947,3.992021083831787e-05,-0.05584567923098802,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,45,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.561514139175415,0.25002583861351013,0.21820509433746338,0.2682536596640859,0.13825365966408587,0.19825365966408587,0.05567566305398941,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05111708492040634,-0.29608985781669617,0.05111708492040634,1.0,1.0,1.0,0.0,-0.0024759271182119846,0.13037365674972534,4.398077726364136e-05,-0.05584197571501136,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,46,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5615081787109375,0.25002530217170715,0.2182060182094574,0.2682521138967634,0.1382521138967634,0.1982521138967634,0.05567194148898125,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.051111407577991486,-0.29605528712272644,0.051111407577991486,1.0,1.0,1.0,0.0,-0.0024183494970202446,0.13038118183612823,4.779547452926636e-05,-0.05583831192925572,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,47,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5615023374557495,0.2500247359275818,0.21820694208145142,0.26825055800299474,0.13825055800299474,0.19825055800299474,0.05566826090216637,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05110578238964081,-0.2960205078125,0.05110578238964081,1.0,1.0,1.0,0.0,-0.0023619041312485933,0.13038873672485352,5.144625902175903e-05,-0.05583468187600374,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,48,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614966154098511,0.2500241696834564,0.21820789575576782,0.2682490193034533,0.1382490193034533,0.1982490193034533,0.05566461384296417,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.051100097596645355,-0.2959861755371094,0.051100097596645355,1.0,1.0,1.0,0.0,-0.00230703828856349,0.13039612770080566,5.455315113067627e-05,-0.055831152126193044,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,49,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.561491072177887,0.25002363324165344,0.21820884943008423,0.26824753870369855,0.13824753870369855,0.19824753870369854,0.05566106736660004,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05109462887048721,-0.2959522008895874,0.05109462887048721,1.0,1.0,1.0,0.0,-0.0022538118064403534,0.13040325045585632,5.7540833950042725e-05,-0.05582767767831683,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,50,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614856481552124,0.25002309679985046,0.21820980310440063,0.2682460773015795,0.1382460773015795,0.1982460773015795,0.05565757676959038,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05108910799026489,-0.29591894149780273,0.05108910799026489,1.0,1.0,1.0,0.0,-0.002201985800638795,0.1304101049900055,6.0327351093292236e-05,-0.055824262257665395,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,51,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614803433418274,0.2500225603580475,0.21821075677871704,0.26824463509017865,0.13824463509017865,0.19824463509017864,0.055654145777225494,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05108381062746048,-0.2958860993385315,0.05108381062746048,1.0,1.0,1.0,0.0,-0.0021512326784431934,0.13041700422763824,6.28158450126648e-05,-0.05582091411575675,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,52,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614751577377319,0.2500220537185669,0.21821171045303345,0.26824324141136,0.13824324141136002,0.19824324141136002,0.05565078184008598,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05107847601175308,-0.2958536148071289,0.05107847601175308,1.0,1.0,1.0,0.0,-0.0021017014514654875,0.13042378425598145,6.506592035293579e-05,-0.055817621611058715,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,53,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.561470091342926,0.2500215470790863,0.21821266412734985,0.2682418669100764,0.1382418669100764,0.1982418669100764,0.05564747378230095,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05107312649488449,-0.2958213686943054,0.05107312649488449,1.0,1.0,1.0,0.0,-0.002053392119705677,0.1304301768541336,6.72265887260437e-05,-0.05581440648064017,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,54,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614651441574097,0.2500210702419281,0.21821361780166626,0.2682405409286811,0.1382405409286811,0.1982405409286811,0.05564424395561218,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05106806010007858,-0.2957899570465088,0.05106806010007858,1.0,1.0,1.0,0.0,-0.0020064236596226692,0.13043637573719025,6.904453039169312e-05,-0.055811198372393844,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,55,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614602565765381,0.2500205636024475,0.21821457147598267,0.26823919522531264,0.13823919522531264,0.19823919522531264,0.05564102157950401,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05106288939714432,-0.29575878381729126,0.05106288939714432,1.0,1.0,1.0,0.0,-0.0019604091066867113,0.13044260442256927,7.087737321853638e-05,-0.055808105897158386,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,56,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614555478096008,0.2500201165676117,0.21821552515029907,0.2682379369175651,0.13823793691756509,0.19823793691756508,0.055637914687395096,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05105786770582199,-0.2957283854484558,0.05105786770582199,1.0,1.0,1.0,0.0,-0.001916003879159689,0.13044844567775726,7.233768701553345e-05,-0.05580502742901444,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,57,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614508986473083,0.2500196397304535,0.21821647882461548,0.2682366588776478,0.1382366588776478,0.1982366588776478,0.05563482269644737,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05105283856391907,-0.29569798707962036,0.05105283856391907,1.0,1.0,1.0,0.0,-0.0018723137909546494,0.13045434653759003,7.36340880393982e-05,-0.055802046041935685,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,58,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614464282989502,0.2500191926956177,0.21821743249893188,0.26823543887079065,0.13823543887079065,0.19823543887079065,0.05563182756304741,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05104799568653107,-0.29566800594329834,0.05104799568653107,1.0,1.0,1.0,0.0,-0.0018301138188689947,0.1304599940776825,7.48559832572937e-05,-0.05579908642917872,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,59,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.561441957950592,0.25001877546310425,0.2182183861732483,0.2682342482862692,0.13823424828626918,0.19823424828626918,0.055628854781389236,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.051043227314949036,-0.29563891887664795,0.051043227314949036,1.0,1.0,1.0,0.0,-0.0017882417887449265,0.13046543300151825,7.589906454086304e-05,-0.05579618966206908,0.0,0.0,0.0
