method,seed,episode,step,p_ee_x,p_ee_y,p_ee_z,p_goal_x,p_goal_y,p_goal_z,p_obs_x,p_obs_y,p_obs_z,obstacle_radius,safe_margin,clearance,distance_to_goal,distance_to_obstacle,cost,violation,collision,success,action_x,action_y,action_z,selected_action_x,selected_action_y,selected_action_z,is_selected_episode,train_seed,mode,run_name,checkpoint_path,episode_rng_seed,action_scale
STAR,900078,0,59,0.561441957950592,0.2500187754631042,0.2182183861732483,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382342482862691,0.0556288547813892,0.2682342482862692,0.0,False,False,False,-0.0017882417887449,0.1304654330015182,7.589906454086304e-05,-0.0017882417887449,0.1304654330015182,7.589906454086304e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,60,0.5614376664161682,0.2500183284282684,0.2182193398475647,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382330570252515,0.0556259453296661,0.2682330570252515,0.0,False,False,False,-0.0017480385722592,0.1304708570241928,7.667392492294312e-05,-0.0017480385722592,0.1304708570241928,7.667392492294312e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,61,0.5614334344863892,0.250017911195755,0.2182202637195587,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382319067319876,0.0556230992078781,0.2682319067319876,0.0,False,False,False,-0.0017084612045437,0.1304761320352554,7.738173007965088e-05,-0.0017084612045437,0.1304761320352554,7.738173007965088e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,62,0.5614293217658997,0.2500175237655639,0.2182211875915527,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382308049167254,0.055620327591896,0.2682308049167254,0.0,False,False,False,-0.0016701951390132,0.1304810345172882,7.814168930053711e-05,-0.0016701951390132,0.1304810345172882,7.814168930053711e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,63,0.5614252686500549,0.2500171363353729,0.2182221114635467,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382297126943078,0.0556175857782363,0.2682297126943078,0.0,False,False,False,-0.0016322867013514,0.1304862946271896,7.873028516769409e-05,-0.0016322867013514,0.1304862946271896,7.873028516769409e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,64,0.5614213347434998,0.2500167489051819,0.2182230353355407,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.138228639591883,0.0556148961186409,0.268228639591883,0.0,False,False,False,-0.0015957788564264,0.1304909735918045,7.910281419754028e-05,-0.0015957788564264,0.1304909735918045,7.910281419754028e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,65,0.5614174008369446,0.2500163614749908,0.2182239592075348,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382275665466026,0.0556122101843357,0.2682275665466027,0.0,False,False,False,-0.0015595393488183,0.130495548248291,7.940083742141724e-05,-0.0015595393488183,0.130495548248291,7.940083742141724e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,66,0.5614136457443237,0.2500160038471222,0.2182248532772064,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382265535105719,0.0556096397340297,0.2682265535105719,0.0,False,False,False,-0.001524819759652,0.1305001825094223,7.959455251693726e-05,-0.001524819759652,0.1305001825094223,7.959455251693726e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,67,0.5614099502563477,0.2500156462192535,0.218225747346878,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382255500540555,0.0556071028113365,0.2682255500540556,0.0,False,False,False,-0.0014906366122886,0.13050477206707,7.972121238708496e-05,-0.0014906366122886,0.13050477206707,7.972121238708496e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,68,0.5614063143730164,0.2500152885913849,0.2182266414165496,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382245561746974,0.0556045919656753,0.2682245561746975,0.0,False,False,False,-0.0014570195926353,0.1305092126131057,7.981061935424805e-05,-0.0014570195926353,0.1305092126131057,7.981061935424805e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,69,0.5614027976989746,0.2500149309635162,0.2182275056838989,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382235834137644,0.0556021556258201,0.2682235834137644,0.0,False,False,False,-0.0014245649799704,0.1305134743452072,7.984042167663574e-05,-0.0014245649799704,0.1305134743452072,7.984042167663574e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,70,0.5613993406295776,0.2500146031379699,0.2182283699512481,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382226495737841,0.0555997639894485,0.2682226495737841,0.0,False,False,False,-0.0013928553089499,0.1305176019668579,7.974356412887573e-05,-0.0013928553089499,0.1305176019668579,7.974356412887573e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,71,0.5613960027694702,0.2500142753124237,0.2182292342185974,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.138221734826981,0.0555974282324314,0.268221734826981,0.0,False,False,False,-0.0013620696263387,0.1305217444896698,7.95125961303711e-05,-0.0013620696263387,0.1305217444896698,7.95125961303711e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,72,0.5613926649093628,0.2500139474868774,0.2182300984859466,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382208201217816,0.0555950924754142,0.2682208201217816,0.0,False,False,False,-0.0013315818505361,0.130525603890419,7.925927639007568e-05,-0.0013315818505361,0.130525603890419,7.925927639007568e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,73,0.5613894462585449,0.2500136494636535,0.2182309329509735,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382199558717647,0.0555928535759449,0.2682199558717648,0.0,False,False,False,-0.0013021968770772,0.1305294334888458,7.909536361694336e-05,-0.0013021968770772,0.1305294334888458,7.909536361694336e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,74,0.5613862872123718,0.2500133514404297,0.2182317674160003,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382191011827981,0.0555906407535076,0.2682191011827981,0.0,False,False,False,-0.0012731694150716,0.1305334419012069,7.862597703933716e-05,-0.0012731694150716,0.1305334419012069,7.862597703933716e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,75,0.5613831877708435,0.2500130534172058,0.2182325720787048,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382182580701348,0.0555884726345539,0.2682182580701349,0.0,False,False,False,-0.0012448274064809,0.1305369138717651,7.838010787963867e-05,-0.0012448274064809,0.1305369138717651,7.838010787963867e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,76,0.5613802075386047,0.2500127553939819,0.2182333767414093,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382174340353532,0.0555863603949546,0.2682174340353532,0.0,False,False,False,-0.0012176478048786,0.13054059445858,7.791072130203247e-05,-0.0012176478048786,0.13054059445858,7.791072130203247e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,77,0.561377227306366,0.2500124871730804,0.2182341814041137,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382166393843743,0.0555842705070972,0.2682166393843743,0.0,False,False,False,-0.0011905872961506,0.1305440664291381,7.74487853050232e-05,-0.0011905872961506,0.1305440664291381,7.74487853050232e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,78,0.5613743662834167,0.2500121891498565,0.2182349860668182,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382158344557935,0.0555822141468524,0.2682158344557935,0.0,False,False,False,-0.0011646294733509,0.1305474936962127,7.677078247070312e-05,-0.0011646294733509,0.1305474936962127,7.677078247070312e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,79,0.5613715052604675,0.2500119209289551,0.2182357609272003,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.138215060925583,0.055580198764801,0.268215060925583,0.0,False,False,False,-0.0011386121623218,0.1305509209632873,7.630139589309692e-05,-0.0011386121623218,0.1305509209632873,7.630139589309692e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,80,0.5613687634468079,0.250011682510376,0.2182365357875824,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382143358139106,0.0555782541632652,0.2682143358139106,0.0,False,False,False,-0.0011136378161609,0.1305542439222335,7.569044828414917e-05,-0.0011136378161609,0.1305542439222335,7.569044828414917e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,81,0.561366081237793,0.2500114142894745,0.2182372808456421,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382135929148347,0.0555763393640518,0.2682135929148347,0.0,False,False,False,-0.0010893191210925,0.1305572390556335,7.506459951400757e-05,-0.0010893191210925,0.1305572390556335,7.506459951400757e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,82,0.5613633990287781,0.250011146068573,0.2182380259037017,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382128500428618,0.0555744245648384,0.2682128500428619,0.0,False,False,False,-0.0010651495540514,0.130560502409935,7.445365190505981e-05,-0.0010651495540514,0.130560502409935,7.445365190505981e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,83,0.5613608360290527,0.2500109076499939,0.2182387709617614,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382121555825199,0.0555725842714309,0.26821215558252,0.0,False,False,False,-0.001041903742589,0.1305634975433349,7.370114326477051e-05,-0.001041903742589,0.1305634975433349,7.370114326477051e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,84,0.5613583326339722,0.2500106692314148,0.2182394862174987,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382114726800462,0.0555707924067974,0.2682114726800462,0.0,False,False,False,-0.0010191049659624,0.1305665671825409,7.30752944946289e-05,-0.0010191049659624,0.1305665671825409,7.30752944946289e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,85,0.5613558292388916,0.2500104308128357,0.218240201473236,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382107898013188,0.0555690005421638,0.2682107898013188,0.0,False,False,False,-0.0009966638172045,0.1305693984031677,7.243454456329346e-05,-0.0009966638172045,0.1305693984031677,7.243454456329346e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,86,0.5613534450531006,0.250010222196579,0.2182409167289734,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382101553278654,0.0555672794580459,0.2682101553278654,0.0,False,False,False,-0.0009751167963258,0.1305722147226333,7.156282663345337e-05,-0.0009751167963258,0.1305722147226333,7.156282663345337e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,87,0.5613510608673096,0.2500099837779999,0.2182416021823883,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382094935415258,0.0555655620992183,0.2682094935415258,0.0,False,False,False,-0.0009537485311739,0.130575031042099,7.083266973495483e-05,-0.0009537485311739,0.130575031042099,7.083266973495483e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,88,0.5613487362861633,0.2500097751617431,0.2182422876358032,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382088706420373,0.0555638894438743,0.2682088706420373,0.0,False,False,False,-0.0009328869055025,0.1305774450302124,7.018446922302246e-05,-0.0009328869055025,0.1305774450302124,7.018446922302246e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,89,0.5613464713096619,0.2500095665454864,0.2182429432868957,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382082592931744,0.0555622689425945,0.2682082592931745,0.0,False,False,False,-0.0009125319775193,0.1305801570415496,6.937980651855469e-05,-0.0009125319775193,0.1305801570415496,6.937980651855469e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,90,0.5613442659378052,0.2500093579292297,0.2182435989379882,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382076574771619,0.0555606745183467,0.2682076574771619,0.0,False,False,False,-0.0008925048168748,0.1305828988552093,6.868690252304077e-05,-0.0008925048168748,0.1305828988552093,6.868690252304077e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,91,0.5613421201705933,0.250009149312973,0.2182442545890808,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382070651925934,0.0555591061711311,0.2682070651925934,0.0,False,False,False,-0.0008734015282243,0.1305855214595794,6.780028343200684e-05,-0.0008734015282243,0.1305855214595794,6.780028343200684e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,92,0.5613399744033813,0.2500089704990387,0.2182449102401733,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382065022768427,0.0555575527250766,0.2682065022768427,0.0,False,False,False,-0.0008543876465409,0.1305875927209854,6.69434666633606e-05,-0.0008543876465409,0.1305875927209854,6.69434666633606e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,93,0.5613378882408142,0.250008761882782,0.2182455360889434,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382059215554801,0.0555560328066349,0.2682059215554802,0.0,False,False,False,-0.0008355526369996,0.1305902153253555,6.623566150665283e-05,-0.0008355526369996,0.1305902153253555,6.623566150665283e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,94,0.5613358616828918,0.2500085830688476,0.2182461619377136,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382053797135483,0.0555545575916767,0.2682053797135483,0.0,False,False,False,-0.0008174328249879,0.1305925101041793,6.538629531860352e-05,-0.0008174328249879,0.1305925101041793,6.538629531860352e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,95,0.5613338947296143,0.2500084042549133,0.2182467579841613,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382048494143528,0.0555531308054924,0.2682048494143528,0.0,False,False,False,-0.0007997898501344,0.1305948197841644,6.445497274398804e-05,-0.0007997898501344,0.1305948197841644,6.445497274398804e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,96,0.5613319277763367,0.250008225440979,0.2182473540306091,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382043191299777,0.055551704019308,0.2682043191299778,0.0,False,False,False,-0.0007823852938599,0.1305968165397644,6.370246410369873e-05,-0.0007823852938599,0.1305968165397644,6.370246410369873e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,97,0.5613300204277039,0.2500080466270447,0.2182479500770568,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382037983707457,0.0555503033101558,0.2682037983707457,0.0,False,False,False,-0.000765397970099,0.130599170923233,6.285309791564941e-05,-0.000765397970099,0.130599170923233,6.285309791564941e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,98,0.5613281726837158,0.2500078678131103,0.2182485163211822,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382032891510493,0.0555489547550678,0.2682032891510493,0.0,False,False,False,-0.0007486789254471,0.1306012123823166,6.21899962425232e-05,-0.0007486789254471,0.1306012123823166,6.21899962425232e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,99,0.5613263845443726,0.250007688999176,0.2182490825653076,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382027894539806,0.0555476322770118,0.2682027894539806,0.0,False,False,False,-0.0007327942876145,0.1306033730506897,6.127357482910156e-05,-0.0007327942876145,0.1306033730506897,6.127357482910156e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR+Exec,900078,0,0,0.4498244524002075,-0.1642152369022369,0.2574626803398132,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.0363994099105205,0.3930182456970215,0.1663994099105205,0.0,False,False,True,-0.9985787868499756,-0.4066579341888428,-0.6293988823890686,-0.9985787868499756,-0.4066579341888428,-0.6293988823890686,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
