phase,task,method,seed,step,return_value,cost_value,cumulative_cost,source_file,source_kind
resume_300k,SafetyCarGoal1-v0,sac_lag,10,286000,33.8129046071159,49.0,17360.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s10/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,10,287000,35.11698858240209,30.0,17390.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s10/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,10,288000,37.13106824259483,0.0,17390.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s10/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,10,289000,36.09990810134091,125.0,17515.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s10/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,10,290000,35.69749560417892,90.0,17605.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s10/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,10,291000,32.61401493830004,116.0,17721.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s10/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,10,292000,32.71884577049608,136.0,17857.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s10/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,10,293000,34.97151989724543,31.0,17888.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s10/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,10,294000,34.21552821691438,26.0,17914.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s10/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,10,295000,31.577394076028416,0.0,17914.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s10/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,10,296000,32.59068153730791,132.0,18046.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s10/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,10,297000,36.23876873726298,0.0,18046.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s10/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,10,298000,32.42482688016096,25.0,18071.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s10/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,10,299000,31.530377366679534,72.0,18143.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s10/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,10,300000,34.23688420221516,15.0,18158.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s10/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,101000,35.52980893572426,0.0,6169.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,102000,32.84112880018917,6.0,6175.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,103000,27.76371547396626,137.0,6312.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,104000,33.10116702811973,46.0,6358.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,105000,32.195396684555206,66.0,6424.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,106000,26.366494255069718,15.0,6439.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,107000,30.28894154736628,58.0,6497.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,108000,34.264952011872396,3.0,6500.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,109000,37.34808187418368,0.0,6500.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,110000,34.045942307339566,0.0,6500.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,111000,33.02730292196627,71.0,6571.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,112000,34.05519965586833,113.0,6684.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,113000,34.07811248235541,56.0,6740.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,114000,34.79035165275163,83.0,6823.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,115000,35.77068837968837,108.0,6931.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,116000,33.25927798115321,58.0,6989.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,117000,30.949688108070678,80.0,7069.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,118000,36.24555664402771,52.0,7121.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,119000,30.400070440700606,151.0,7272.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,120000,32.360814544687045,53.0,7325.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,121000,28.537311203740654,101.0,7426.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,122000,31.244438934798936,54.0,7480.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,123000,34.980815258607535,132.0,7612.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,124000,32.872817906542274,49.0,7661.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,125000,31.119026006080315,69.0,7730.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,126000,34.51209888005195,19.0,7749.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,127000,31.470025545978228,49.0,7798.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,128000,36.933651815222774,40.0,7838.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,129000,33.49651583627695,77.0,7915.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,130000,32.63890073930057,16.0,7931.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,131000,33.979067329530785,31.0,7962.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,132000,31.154625620495256,58.0,8020.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,133000,32.74950525046698,0.0,8020.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,134000,32.72007260908593,54.0,8074.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,135000,33.3461797309513,0.0,8074.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,136000,35.7742750506118,71.0,8145.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,137000,33.47523559563634,84.0,8229.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,138000,34.18734525770701,31.0,8260.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,139000,32.251579658168666,31.0,8291.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,140000,31.45687202306279,84.0,8375.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,141000,30.96559777718443,38.0,8413.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,142000,31.91222212098184,24.0,8437.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,143000,34.800872862777545,35.0,8472.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,144000,31.055071832897198,138.0,8610.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,145000,35.34383778630167,84.0,8694.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,146000,31.178920339355646,55.0,8749.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,147000,33.490004383027625,42.0,8791.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,148000,32.501161789626345,47.0,8838.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,149000,32.36676980618251,115.0,8953.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,150000,33.4165222618172,6.0,8959.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,151000,31.690184448246164,129.0,9088.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,152000,30.121020984002712,10.0,9098.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,153000,31.050628206584832,59.0,9157.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,154000,31.953062573443315,61.0,9218.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,155000,31.273539303197136,105.0,9323.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,156000,35.421392805078234,0.0,9323.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,157000,35.992011484510044,44.0,9367.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,158000,36.035560274169804,48.0,9415.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,159000,34.27656806597877,64.0,9479.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,160000,32.644363589363394,0.0,9479.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,161000,32.570460877920866,23.0,9502.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,162000,32.86304937264184,58.0,9560.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,163000,31.914788491915715,197.0,9757.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,164000,32.64012167107501,45.0,9802.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,165000,33.0075517658507,97.0,9899.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,166000,34.62520807687305,56.0,9955.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,167000,36.02558861289657,60.0,10015.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,168000,31.473941569740177,24.0,10039.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,169000,35.45572708559342,88.0,10127.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,170000,28.862984528046233,269.0,10396.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,171000,31.040117635877476,104.0,10500.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,172000,31.890089200981834,148.0,10648.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,173000,37.222528610619364,0.0,10648.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,174000,33.68707823219743,91.0,10739.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
resume_300k,SafetyCarGoal1-v0,sac_lag,11,175000,32.36656123463055,83.0,10822.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyCarGoal1-v0/sac_lag/starv2_core_100k_SafetyCarGoal1_v0_selected_sac_lag_sac_lag_s11/train_episodes.csv,train
