method,seed,episode,step,p_gripper_x,p_gripper_y,p_gripper_z,p_left_finger_x,p_left_finger_y,p_left_finger_z,p_right_finger_x,p_right_finger_y,p_right_finger_z,p_ee_x,p_ee_y,p_ee_z,quat_w,quat_x,quat_y,quat_z,p_goal_x,p_goal_y,p_goal_z,p_obs_x,p_obs_y,p_obs_z,safe_margin,obstacle_radius,clearance,distance_to_goal,distance_to_obstacle,cost,violation,collision,success,selected_action_x,selected_action_y,selected_action_z,is_selected_episode,train_seed,mode,run_name,checkpoint_path
STAR,900078,0,8,0.5891658067703247,0.027847185730934143,0.16237111389636993,0.5891655683517456,0.026107458397746086,0.20897111296653748,0.5891655683517456,0.02752595767378807,0.20897111296653748,0.589165210723877,0.027847155928611755,0.26737111806869507,-1.419362263277435e-07,1.0,3.2491840329385013e-09,2.990200982821989e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,-0.04218695399131332,0.1991801727943885,0.08781304600868668,1.0,True,True,False,0.272691935300827,0.6991403698921204,-0.18117600679397583,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,9,0.5972588062286377,0.04881422221660614,0.15692125260829926,0.5972585678100586,0.047090794891119,0.2035212516784668,0.5972585678100586,0.0485687255859375,0.2035212516784668,0.5972582101821899,0.04881417378783226,0.2619212567806244,-2.2893060247497488e-07,1.0,-2.202512838778148e-09,2.8119773105572676e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,-0.02601911250927111,0.18146469797613593,0.1039808874907289,1.0,True,True,False,0.3085325062274933,0.6939097046852112,-0.21186034381389618,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,10,0.6064256429672241,0.0696212500333786,0.15055280923843384,0.606425404548645,0.06789349019527435,0.19715280830860138,0.606425404548645,0.0694134309887886,0.19715280830860138,0.6064250469207764,0.06962119042873383,0.2555527985095978,-3.114552669103432e-07,1.0,-8.104573012701621e-09,2.732957455009455e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,-0.00708837746163328,0.1656988886363768,0.12291162253836672,1.0,True,True,False,0.05725981667637825,0.6938709020614624,-0.18788939714431763,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,11,0.6080533862113953,0.09042391926050186,0.14490476250648499,0.6080531477928162,0.08857616782188416,0.19150476157665253,0.6080531477928162,0.09015471488237381,0.19150476157665253,0.6080527901649475,0.0904238373041153,0.24990475177764893,-3.943894455460395e-07,1.0,-1.1386954490433254e-08,2.681664227566216e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.008307653642982055,0.1481130198348753,0.13830765364298206,1.0,True,True,False,-0.04390932619571686,0.6806706190109253,-0.18853621184825897,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,12,0.6066476106643677,0.11082746088504791,0.13923978805541992,0.6066473722457886,0.10894312709569931,0.18583978712558746,0.6066473722457886,0.11057539284229279,0.18583978712558746,0.6066471338272095,0.11082737147808075,0.24423977732658386,-4.1566175923435367e-07,1.0,3.716680296861341e-08,2.360411826884956e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.023105908786708373,0.13038137147144066,0.15310590878670838,1.0,True,True,False,-0.08257830888032913,0.6566001772880554,-0.18000364303588867,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,13,0.6040850877761841,0.13050563633441925,0.13383451104164124,0.6040849685668945,0.12862573564052582,0.18043451011180878,0.6040849685668945,0.1303039789199829,0.18043451011180878,0.6040847301483154,0.13050556182861328,0.23883450031280518,-3.4169519835813844e-07,1.0,1.9764573266911611e-07,1.782401909622422e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.03806595966810819,0.11366986198252671,0.1680659596681082,0.0,False,False,False,-0.12291406095027924,0.6143375039100647,-0.1441434621810913,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,14,0.600348949432373,0.14887940883636475,0.12954707443714142,0.6003495454788208,0.1470034122467041,0.17614708840847015,0.6003495454788208,0.14871834218502045,0.17614707350730896,0.6003502011299133,0.14887996017932892,0.23454707860946655,2.612707021398819e-06,1.0,7.429622655763524e-06,-5.972152848698897e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.05240512457919094,0.09831713529082176,0.18240512457919095,0.0,False,False,False,-0.1470513790845871,0.5640883445739746,-0.11284146457910538,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,15,0.5959904193878174,0.16576139628887177,0.12620581686496735,0.5959911942481995,0.16388845443725586,0.17280583083629608,0.5959911942481995,0.1656326949596405,0.1728058159351349,0.5959921479225159,0.16576217114925385,0.23120582103729248,3.646188815764617e-06,1.0,9.344999853055924e-06,-8.23113714432111e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.06593414799632338,0.08476034681862757,0.1959341479963234,0.0,False,False,False,-0.16241267323493958,0.5015019774436951,-0.09164528548717499,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,16,0.591206431388855,0.18082772195339203,0.12347043305635452,0.5912067294120789,0.178957000374794,0.17007043957710266,0.5912067890167236,0.1807246208190918,0.17007043957710266,0.5912072062492371,0.18082799017429352,0.22847044467926025,1.2260901485205977e-06,1.0,1.0769782647912507e-06,-3.5862121876562014e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.0782194213138224,0.07339647523122177,0.2082194213138224,0.0,False,False,False,-0.17520494759082794,0.4330490529537201,-0.07962565124034882,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,17,0.5860352516174316,0.19384722411632538,0.1210893839597702,0.5860354900360107,0.19197843968868256,0.16768938302993774,0.5860354900360107,0.19376473128795624,0.16768938302993774,0.5860357284545898,0.1938474029302597,0.22608938813209534,8.14643726698705e-07,1.0,9.943355649966179e-08,-2.5046726932487218e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.08890635446918446,0.06437118909781873,0.21890635446918447,0.0,False,False,False,-0.17373338341712952,0.372522234916687,-0.0690804123878479,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,18,0.5809082984924316,0.20505307614803314,0.11902417987585068,0.5809085369110107,0.20318590104579926,0.16562418639659882,0.5809085369110107,0.20498709380626678,0.16562417149543762,0.5809088349342346,0.20505325496196747,0.22402417659759521,8.425817554780224e-07,1.0,7.003097834967775e-08,-2.4496148398611695e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.0982275688900118,0.05775812013053046,0.2282275688900118,0.0,False,False,False,-0.15055453777313232,0.30214840173721313,-0.05954458937048912,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,19,0.5764768123626709,0.21414922177791595,0.11724501848220825,0.57647705078125,0.21228337287902832,0.1638450175523758,0.57647705078125,0.21409645676612854,0.1638450026512146,0.5764772891998291,0.21414941549301147,0.2222450077533722,8.947025662564556e-07,1.0,8.829843523017189e-08,-2.471073912602151e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.1059494392278918,0.053803969032206495,0.2359494392278918,0.0,False,False,False,-0.11807572096586227,0.2606574296951294,-0.04426334425806999,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,20,0.5730199813842773,0.2219974547624588,0.11592745780944824,0.5730202794075012,0.22013269364833832,0.16252747178077698,0.5730202794075012,0.2219552844762802,0.16252745687961578,0.5730206370353699,0.2219977080821991,0.22092744708061218,1.2451366728782887e-06,1.0,8.493408358845045e-07,-3.0085579965088982e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.11283214065112582,0.05192016901248343,0.24283214065112582,0.0,False,False,False,-0.09288887679576874,0.2255208045244217,-0.03141436725854874,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,21,0.5702914595603943,0.22872459888458252,0.11500905454158783,0.5702919363975525,0.2268608808517456,0.16160906851291656,0.5702918171882629,0.22869107127189636,0.16160905361175537,0.5702923536300659,0.22872525453567505,0.22000905871391296,3.106697477051057e-06,1.0,9.979754395317286e-06,-4.3408499550423585e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.11885601745036378,0.05143534297381728,0.2488560174503638,0.0,False,False,False,-0.07526930421590805,0.19515474140644073,-0.021208226680755615,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,22,0.5680267810821533,0.234504833817482,0.11438833177089691,0.5680269598960876,0.23264174163341522,0.16098833084106445,0.5680269598960876,0.23447799682617188,0.16098833084106445,0.568027138710022,0.2345053106546402,0.21938833594322205,2.3122333914216142e-06,1.0,1.1475665814941749e-05,-1.719685087664402e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.12408978874002069,0.05177465132805295,0.2540897887400207,0.0,False,False,False,-0.059604793787002563,0.17191597819328308,-0.013661428354680538,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,23,0.5661706328392029,0.2396143674850464,0.11397764086723328,0.5661705136299133,0.23775158822536469,0.160577654838562,0.5661705136299133,0.23959270119667053,0.16057763993740082,0.566170334815979,0.2396143227815628,0.21897763013839722,-1.4922929381100403e-07,1.0,3.005235157615971e-06,1.422449599886022e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.12877046244774576,0.05267704248678014,0.25877046244774576,0.0,False,False,False,-0.04577765613794327,0.1564725637435913,-0.008599307388067245,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,24,0.5647147297859192,0.24426959455013275,0.11371438950300217,0.5647144913673401,0.24240721762180328,0.1603143811225891,0.5647145509719849,0.24425218999385834,0.1603143811225891,0.564714252948761,0.24426941573619843,0.2187143862247467,-8.534291850992304e-07,1.0,4.0750904872766114e-07,2.2058331978769274e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13309492039706006,0.0540166111969077,0.26309492039706006,0.0,False,False,False,-0.03411627188324928,0.14436109364032745,-0.0055001345463097095,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,25,0.5636125802993774,0.2485647201538086,0.11354395002126694,0.5636124014854431,0.24670270085334778,0.16014394164085388,0.5636124014854431,0.24855078756809235,0.16014394164085388,0.5636121034622192,0.24856452643871307,0.21854394674301147,-9.003222203318728e-07,1.0,4.5362618550370826e-08,2.153655259462539e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.137137860874525,0.055677490467993494,0.267137860874525,0.0,False,False,False,-0.024260155856609344,0.13229534029960632,-0.0045053656212985516,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,26,0.5629397034645081,0.24996478855609894,0.11341919749975204,0.5629399418830872,0.2481033354997635,0.16001920402050018,0.5629398822784424,0.24995391070842743,0.160019189119339,0.5629401206970215,0.24996522068977356,0.21841919422149658,2.106183046635124e-06,1.0,9.54596180235967e-06,-1.8651694517757278e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.1384117513068437,0.05617770599566857,0.2684117513068437,0.0,False,False,False,-0.017720825970172882,0.128887340426445,-0.003338354406878352,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,27,0.5624923706054688,0.25003740191459656,0.11332539469003677,0.5624926686286926,0.24817609786987305,0.1599254012107849,0.5624926090240479,0.2500286400318146,0.1599254012107849,0.5624929070472717,0.25003764033317566,0.2183254063129425,1.0292011438650661e-06,1.0,1.0726748911338291e-07,-2.3890229385870043e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.1384157022346829,0.056064186217267685,0.2684157022346829,0.0,False,False,False,-0.01293087936937809,0.12918342649936676,-0.0021909514907747507,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,28,0.5621869564056396,0.25003647804260254,0.11326596140861511,0.5621871948242188,0.24817535281181335,0.15986596047878265,0.5621871948242188,0.25002947449684143,0.15986596047878265,0.5621874332427979,0.25003671646118164,0.21826595067977905,1.0125924063686398e-06,1.0,1.1697300550395084e-07,-2.345399025216466e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.1383689448313279,0.0559579046192963,0.2683689448313279,0.0,False,False,False,-0.009646519087255001,0.12953822314739227,-0.0014191260561347008,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,29,0.5619813799858093,0.2500365972518921,0.11322993040084839,0.5619816184043884,0.24817562103271484,0.15982992947101593,0.5619816184043884,0.2500310242176056,0.15982992947101593,0.5619819164276123,0.2500368058681488,0.21822991967201233,1.0505699492568965e-06,1.0,2.0373686027141957e-07,-2.405138275207719e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13833811716834976,0.05588492028006464,0.26833811716834977,0.0,False,False,False,-0.0074346037581563,0.12977662682533264,-0.0009104905184358358,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,30,0.5618405938148499,0.25003519654273987,0.11320901662111282,0.5618407726287842,0.24817433953285217,0.15980902314186096,0.561840832233429,0.2500307559967041,0.15980902314186096,0.5618410706520081,0.25003543496131897,0.21820902824401855,1.0398808854006347e-06,1.0,3.0537574957634206e-07,-2.3468301151297055e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13831541420800936,0.055831890432760975,0.26831541420800936,0.0,False,False,False,-0.005882031284272671,0.12995854020118713,-0.0005332975997589529,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,31,0.5617468953132629,0.250034362077713,0.1131991297006607,0.561747133731842,0.2481735795736313,0.15979914367198944,0.561747133731842,0.250029981136322,0.15979914367198944,0.5617473721504211,0.2500346004962921,0.21819913387298584,1.0380289268141496e-06,1.0,4.838332188228378e-07,-2.2869678559800377e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13830015661343326,0.05579406590783144,0.26830015661343326,0.0,False,False,False,-0.004864937625825405,0.130082368850708,-0.00030863285064697266,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,32,0.5616819262504578,0.2500327527523041,0.11319521814584732,0.5616821050643921,0.24817197024822235,0.15979522466659546,0.5616821050643921,0.2500283718109131,0.15979522466659546,0.5616823434829712,0.2500329613685608,0.21819522976875305,9.790943522602902e-07,1.0,6.084363235459023e-07,-2.1121879854035797e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.1382883418297184,0.055765265129119376,0.2682883418297184,0.0,False,False,False,-0.004172375425696373,0.1301668882369995,-0.00017251819372177124,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,33,0.5616386532783508,0.25003185868263245,0.113194540143013,0.5616388320922852,0.24817109107971191,0.15979453921318054,0.5616388320922852,0.25002750754356384,0.15979453921318054,0.5616390705108643,0.25003206729888916,0.21819454431533813,9.391302455696859e-07,1.0,8.161810001183767e-07,-1.957449285328039e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13828055219200952,0.05574492131038375,0.2682805521920095,0.0,False,False,False,-0.0037208176217973232,0.13022072613239288,-9.53376293182373e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,34,0.5616133213043213,0.25003179907798767,0.11319517344236374,0.5616135001182556,0.24817101657390594,0.15979517996311188,0.5616135001182556,0.2500274181365967,0.15979516506195068,0.5616136789321899,0.250031977891922,0.21819517016410828,9.216086596097739e-07,1.0,1.1377268265277962e-06,-1.8227215150545817e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13827634339160605,0.05573252569300272,0.26827634339160605,0.0,False,False,False,-0.0034616899210959673,0.13025039434432983,-5.712360143661499e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,35,0.5615901350975037,0.25003042817115784,0.11319630593061447,0.561590313911438,0.2481696605682373,0.15979629755020142,0.5615902543067932,0.25002607703208923,0.15979629755020142,0.5615904927253723,0.25003060698509216,0.218196302652359,8.184545094991336e-07,1.0,9.531858609079791e-07,-1.640336222408223e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13827119459837534,0.055720117089818604,0.26827119459837534,0.0,False,False,False,-0.003226194530725479,0.1302797794342041,-2.5480985641479492e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,36,0.5615749955177307,0.25002986192703247,0.11319747567176819,0.561575174331665,0.24816909432411194,0.15979747474193573,0.5615751147270203,0.25002551078796387,0.15979747474193573,0.5615752935409546,0.2500300407409668,0.21819746494293213,7.678941074118484e-07,1.0,1.0928175697699771e-06,-1.4839910136288381e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13826811933350913,0.055711879585244616,0.26826811933350914,0.0,False,False,False,-0.0030743232928216457,0.13029812276363373,-7.718801498413086e-06,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,37,0.5615674257278442,0.2500297725200653,0.11319825053215027,0.5615676045417786,0.24816899001598358,0.1597982496023178,0.5615675449371338,0.2500254213809967,0.1597982496023178,0.5615677237510681,0.25002992153167725,0.2181982398033142,7.330831977014896e-07,1.0,1.2277271252969513e-06,-1.362835291729425e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13826673506694453,0.05570773230984791,0.26826673506694454,0.0,False,False,False,-0.0030001162085682154,0.13030660152435303,-1.564621925354004e-07,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,38,0.5615600943565369,0.25002941489219666,0.11319903284311295,0.5615602135658264,0.24816864728927612,0.1597990244626999,0.5615602135658264,0.25002506375312805,0.1597990244626999,0.5615603923797607,0.2500295639038086,0.21819904446601868,6.97352504630544e-07,1.0,1.1824082548628212e-06,-1.2921744882987696e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13826515244918874,0.055703545544582185,0.26826515244918875,0.0,False,False,False,-0.0029277270659804344,0.13031524419784546,6.683170795440674e-06,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,39,0.5615530014038086,0.2500289976596832,0.11319983750581741,0.5615531206130981,0.2481682151556015,0.15979982912540436,0.5615531206130981,0.2500246465206146,0.15979982912540436,0.5615532994270325,0.25002914667129517,0.21819984912872314,6.641452046096674e-07,1.0,1.119629473578243e-06,-1.233720240634284e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.138263549562128,0.05569943825608743,0.268263549562128,0.0,False,False,False,-0.002857751911506057,0.13032393157482147,1.3358891010284424e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,40,0.5615460872650146,0.25002849102020264,0.11320067197084427,0.5615461468696594,0.2481677383184433,0.1598006635904312,0.5615462064743042,0.2500241696834564,0.1598006635904312,0.5615463852882385,0.2500286400318146,0.21820068359375,6.321786827356846e-07,1.0,1.0593570323180757e-06,-1.1777783583966084e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13826188546261214,0.055695345460915945,0.26826188546261215,0.0,False,False,False,-0.002789862686768174,0.1303325742483139,1.9259750843048096e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
