run_name,run_dir,phase,task,method,seed,ablation_group,ablation_name,star_algorithm_version,git_sha,final_step,expected_steps,completed,has_final_checkpoint,final_checkpoint,error_scan,train_latest_reward,train_latest_cost,train_avg_last10_reward,train_avg_last10_cost,train_total_cost,train_total_cost_rate,mechanism_rows,raw_eval_episodes,raw_return_mean,raw_cost_mean,raw_evr_mean,raw_constraint_satisfaction_rate,filtered_eval_episodes,filtered_return_mean,filtered_cost_mean,filtered_evr_mean,filtered_constraint_satisfaction_rate
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,core_100k,SafetyPointButton1-v0,star_v2,10,core_100k,selected_star_v2,star_v2,57543f8eb582dda6e4a1c5e101d0dfbb4faf2f43,100000,100000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,,12.70469304852216,100.0,13.509344344968852,105.4,12201.0,0.12201,19,10,9.524309376854124,106.2,0.1062,0.3,0,nan,nan,nan,nan
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11,core_100k,SafetyPointButton1-v0,star_v2,11,core_100k,selected_star_v2,star_v2,57543f8eb582dda6e4a1c5e101d0dfbb4faf2f43,100000,100000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,,24.63603394276014,154.0,21.253132898340123,150.2,13656.0,0.13656,19,10,19.29786366352626,142.4,0.1424,0.0,0,nan,nan,nan,nan
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12,core_100k,SafetyPointButton1-v0,star_v2,12,core_100k,selected_star_v2,star_v2,57543f8eb582dda6e4a1c5e101d0dfbb4faf2f43,100000,100000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,,6.30591734804696,569.0,21.33283479507545,155.7,14283.0,0.14283,19,10,22.140392460436534,118.6,0.1186,0.3,0,nan,nan,nan,nan
starv2_core_100k_SafetyPointGoal1_v0_selected_current_only_v2_current_only_v2_s10,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/current_only_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_current_only_v2_current_only_v2_s10,core_100k,SafetyPointGoal1-v0,current_only_v2,10,core_100k,selected_current_only_v2,star_v2,57543f8eb582dda6e4a1c5e101d0dfbb4faf2f43,100000,100000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/current_only_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_current_only_v2_current_only_v2_s10/checkpoint/final.torch,,26.599577644228518,75.0,25.274320946701305,46.5,7283.0,0.07283,19,10,25.25228972236661,58.5,0.058499999999999996,0.2,0,nan,nan,nan,nan
starv2_core_100k_SafetyPointGoal1_v0_selected_current_only_v2_current_only_v2_s11,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/current_only_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_current_only_v2_current_only_v2_s11,core_100k,SafetyPointGoal1-v0,current_only_v2,11,core_100k,selected_current_only_v2,star_v2,57543f8eb582dda6e4a1c5e101d0dfbb4faf2f43,100000,100000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/current_only_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_current_only_v2_current_only_v2_s11/checkpoint/final.torch,,25.44006210106319,71.0,25.45430918535872,80.9,6679.0,0.06679,19,10,25.683090220621004,44.1,0.04410000000000001,0.2,0,nan,nan,nan,nan
starv2_core_100k_SafetyPointGoal1_v0_selected_current_only_v2_current_only_v2_s12,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/current_only_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_current_only_v2_current_only_v2_s12,core_100k,SafetyPointGoal1-v0,current_only_v2,12,core_100k,selected_current_only_v2,star_v2,57543f8eb582dda6e4a1c5e101d0dfbb4faf2f43,100000,100000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/current_only_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_current_only_v2_current_only_v2_s12/checkpoint/final.torch,,24.897191042710304,30.0,25.72519381015178,42.1,6543.0,0.06543,19,10,26.293861074817574,44.8,0.04479999999999999,0.2,0,nan,nan,nan,nan
starv2_core_100k_SafetyPointGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/pointwise_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,core_100k,SafetyPointGoal1-v0,pointwise_v2,10,core_100k,selected_pointwise_v2,star_v2,57543f8eb582dda6e4a1c5e101d0dfbb4faf2f43,100000,100000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/pointwise_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_pointwise_v2_pointwise_v2_s10/checkpoint/final.torch,,27.56947876361262,38.0,24.94956520951307,56.8,8623.0,0.08623,19,10,24.360247267884606,35.7,0.035699999999999996,0.5,0,nan,nan,nan,nan
starv2_core_100k_SafetyPointGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/pointwise_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,core_100k,SafetyPointGoal1-v0,pointwise_v2,11,core_100k,selected_pointwise_v2,star_v2,57543f8eb582dda6e4a1c5e101d0dfbb4faf2f43,100000,100000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/pointwise_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_pointwise_v2_pointwise_v2_s11/checkpoint/final.torch,,26.07166905353122,23.0,25.958439811522062,43.3,6464.0,0.06464,19,10,26.487397663574278,58.8,0.0588,0.3,0,nan,nan,nan,nan
starv2_core_100k_SafetyPointGoal1_v0_selected_pointwise_v2_pointwise_v2_s12,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/pointwise_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_pointwise_v2_pointwise_v2_s12,core_100k,SafetyPointGoal1-v0,pointwise_v2,12,core_100k,selected_pointwise_v2,star_v2,57543f8eb582dda6e4a1c5e101d0dfbb4faf2f43,100000,100000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/pointwise_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_pointwise_v2_pointwise_v2_s12/checkpoint/final.torch,,28.427995051385842,31.0,26.427948066536647,47.3,6671.0,0.06671,19,10,26.199901361672538,58.7,0.05870000000000001,0.3,0,nan,nan,nan,nan
starv2_core_100k_SafetyPointGoal1_v0_selected_sac_lag_sac_lag_s10,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/sac_lag/starv2_core_100k_SafetyPointGoal1_v0_selected_sac_lag_sac_lag_s10,core_100k,SafetyPointGoal1-v0,sac_lag,10,core_100k,selected_sac_lag,star_v2,57543f8eb582dda6e4a1c5e101d0dfbb4faf2f43,100000,100000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/sac_lag/starv2_core_100k_SafetyPointGoal1_v0_selected_sac_lag_sac_lag_s10/checkpoint/final.torch,,26.531871086264072,54.0,25.505431928693117,54.3,6673.0,0.06673,19,10,26.41280963781917,52.4,0.05239999999999999,0.2,0,nan,nan,nan,nan
starv2_core_100k_SafetyPointGoal1_v0_selected_sac_lag_sac_lag_s11,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/sac_lag/starv2_core_100k_SafetyPointGoal1_v0_selected_sac_lag_sac_lag_s11,core_100k,SafetyPointGoal1-v0,sac_lag,11,core_100k,selected_sac_lag,star_v2,57543f8eb582dda6e4a1c5e101d0dfbb4faf2f43,100000,100000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/sac_lag/starv2_core_100k_SafetyPointGoal1_v0_selected_sac_lag_sac_lag_s11/checkpoint/final.torch,,25.315663361803043,59.0,25.249415807613463,54.9,6023.0,0.06023,19,10,25.767110238723156,55.5,0.05550000000000001,0.2,0,nan,nan,nan,nan
starv2_core_100k_SafetyPointGoal1_v0_selected_sac_lag_sac_lag_s12,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/sac_lag/starv2_core_100k_SafetyPointGoal1_v0_selected_sac_lag_sac_lag_s12,core_100k,SafetyPointGoal1-v0,sac_lag,12,core_100k,selected_sac_lag,star_v2,57543f8eb582dda6e4a1c5e101d0dfbb4faf2f43,100000,100000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/sac_lag/starv2_core_100k_SafetyPointGoal1_v0_selected_sac_lag_sac_lag_s12/checkpoint/final.torch,,23.102546945315158,65.0,25.18075638007986,49.1,5606.0,0.05606,19,10,25.93578502621756,38.7,0.038700000000000005,0.3,0,nan,nan,nan,nan
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s10,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s10,core_100k,SafetyPointGoal1-v0,star_v2,10,core_100k,selected_star_v2,star_v2,57543f8eb582dda6e4a1c5e101d0dfbb4faf2f43,100000,100000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,,26.29374399307725,13.0,26.5555723097804,63.8,6926.0,0.06926,19,10,26.72256899953438,53.7,0.053700000000000005,0.2,0,nan,nan,nan,nan
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,core_100k,SafetyPointGoal1-v0,star_v2,11,core_100k,selected_star_v2,star_v2,57543f8eb582dda6e4a1c5e101d0dfbb4faf2f43,100000,100000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,,26.335927530442287,0.0,25.869024032514186,56.3,6470.0,0.0647,19,10,27.483756641212096,33.9,0.0339,0.4,0,nan,nan,nan,nan
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,core_100k,SafetyPointGoal1-v0,star_v2,12,core_100k,selected_star_v2,star_v2,57543f8eb582dda6e4a1c5e101d0dfbb4faf2f43,100000,100000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/core_100k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,,26.11720265647515,47.0,25.53120538375265,53.0,7068.0,0.07068,19,10,26.438270379820665,41.1,0.0411,0.3,0,nan,nan,nan,nan
starv2_core_100k_SafetyCarButton1_v0_selected_current_only_v2_current_only_v2_s10,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/current_only_v2/starv2_core_100k_SafetyCarButton1_v0_selected_current_only_v2_current_only_v2_s10,resume_300k,SafetyCarButton1-v0,current_only_v2,10,resume_300k,selected_current_only_v2,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/current_only_v2/starv2_core_100k_SafetyCarButton1_v0_selected_current_only_v2_current_only_v2_s10/checkpoint/final.torch,missing_log,31.403270250798304,182.0,21.7095776422538,245.2,75451.0,0.25150333333333336,40,40,16.8457518618538,262.25,0.26225,0.0,0,nan,nan,nan,nan
starv2_core_100k_SafetyCarButton1_v0_selected_current_only_v2_current_only_v2_s11,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/current_only_v2/starv2_core_100k_SafetyCarButton1_v0_selected_current_only_v2_current_only_v2_s11,resume_300k,SafetyCarButton1-v0,current_only_v2,11,resume_300k,selected_current_only_v2,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/current_only_v2/starv2_core_100k_SafetyCarButton1_v0_selected_current_only_v2_current_only_v2_s11/checkpoint/final.torch,missing_log,25.26768154125222,292.0,19.36866294749649,207.1,77057.0,0.2568566666666667,40,40,19.086581825463988,288.4,0.28840000000000005,0.0,0,nan,nan,nan,nan
starv2_core_100k_SafetyCarButton1_v0_selected_current_only_v2_current_only_v2_s12,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/current_only_v2/starv2_core_100k_SafetyCarButton1_v0_selected_current_only_v2_current_only_v2_s12,resume_300k,SafetyCarButton1-v0,current_only_v2,12,resume_300k,selected_current_only_v2,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/current_only_v2/starv2_core_100k_SafetyCarButton1_v0_selected_current_only_v2_current_only_v2_s12/checkpoint/final.torch,missing_log,32.54618356112644,420.0,22.038220669005455,243.2,76342.0,0.25447333333333333,40,40,16.868869181734183,326.15,0.32615000000000005,0.0,0,nan,nan,nan,nan
starv2_resume_300k_SafetyCarButton1_v0_selected_current_only_v2_current_only_v2_s13,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/current_only_v2/starv2_resume_300k_SafetyCarButton1_v0_selected_current_only_v2_current_only_v2_s13,resume_300k,SafetyCarButton1-v0,current_only_v2,13,resume_300k,selected_current_only_v2,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/current_only_v2/starv2_resume_300k_SafetyCarButton1_v0_selected_current_only_v2_current_only_v2_s13/checkpoint/final.torch,,18.63377188553921,221.0,25.490722422175544,218.4,78447.0,0.26149,59,40,19.098011305118696,334.35,0.33435000000000004,0.0,0,nan,nan,nan,nan
starv2_resume_300k_SafetyCarButton1_v0_selected_current_only_v2_current_only_v2_s14,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/current_only_v2/starv2_resume_300k_SafetyCarButton1_v0_selected_current_only_v2_current_only_v2_s14,resume_300k,SafetyCarButton1-v0,current_only_v2,14,resume_300k,selected_current_only_v2,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/current_only_v2/starv2_resume_300k_SafetyCarButton1_v0_selected_current_only_v2_current_only_v2_s14/checkpoint/final.torch,,12.635181505190102,307.0,19.64897997088898,273.3,75250.0,0.25083333333333335,59,40,19.775710253590628,305.2,0.3052,0.0,0,nan,nan,nan,nan
starv2_core_100k_SafetyCarButton1_v0_selected_pointwise_v2_pointwise_v2_s10,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/pointwise_v2/starv2_core_100k_SafetyCarButton1_v0_selected_pointwise_v2_pointwise_v2_s10,resume_300k,SafetyCarButton1-v0,pointwise_v2,10,resume_300k,selected_pointwise_v2,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/pointwise_v2/starv2_core_100k_SafetyCarButton1_v0_selected_pointwise_v2_pointwise_v2_s10/checkpoint/final.torch,missing_log,9.930280303199334,475.0,15.734705276203462,198.8,74119.0,0.24706333333333333,40,40,18.651425239411886,313.7,0.3137000000000001,0.05,0,nan,nan,nan,nan
starv2_core_100k_SafetyCarButton1_v0_selected_pointwise_v2_pointwise_v2_s11,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/pointwise_v2/starv2_core_100k_SafetyCarButton1_v0_selected_pointwise_v2_pointwise_v2_s11,resume_300k,SafetyCarButton1-v0,pointwise_v2,11,resume_300k,selected_pointwise_v2,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/pointwise_v2/starv2_core_100k_SafetyCarButton1_v0_selected_pointwise_v2_pointwise_v2_s11/checkpoint/final.torch,missing_log,28.692835474817024,42.0,21.533878839622126,186.9,71417.0,0.23805666666666667,40,40,18.581319002574272,276.55,0.27655,0.0,0,nan,nan,nan,nan
starv2_core_100k_SafetyCarButton1_v0_selected_pointwise_v2_pointwise_v2_s12,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/pointwise_v2/starv2_core_100k_SafetyCarButton1_v0_selected_pointwise_v2_pointwise_v2_s12,resume_300k,SafetyCarButton1-v0,pointwise_v2,12,resume_300k,selected_pointwise_v2,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/pointwise_v2/starv2_core_100k_SafetyCarButton1_v0_selected_pointwise_v2_pointwise_v2_s12/checkpoint/final.torch,missing_log,6.881981881231428,273.0,18.393539832242073,203.7,66379.0,0.22126333333333334,40,40,20.188370560769425,254.05,0.2540499999999999,0.0,0,nan,nan,nan,nan
starv2_resume_300k_SafetyCarButton1_v0_selected_pointwise_v2_pointwise_v2_s13,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/pointwise_v2/starv2_resume_300k_SafetyCarButton1_v0_selected_pointwise_v2_pointwise_v2_s13,resume_300k,SafetyCarButton1-v0,pointwise_v2,13,resume_300k,selected_pointwise_v2,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/pointwise_v2/starv2_resume_300k_SafetyCarButton1_v0_selected_pointwise_v2_pointwise_v2_s13/checkpoint/final.torch,,25.075113211320748,321.0,21.416287982313214,202.9,70827.0,0.23609,59,40,20.19234222916331,317.85,0.31785,0.0,0,nan,nan,nan,nan
starv2_resume_300k_SafetyCarButton1_v0_selected_pointwise_v2_pointwise_v2_s14,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/pointwise_v2/starv2_resume_300k_SafetyCarButton1_v0_selected_pointwise_v2_pointwise_v2_s14,resume_300k,SafetyCarButton1-v0,pointwise_v2,14,resume_300k,selected_pointwise_v2,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/pointwise_v2/starv2_resume_300k_SafetyCarButton1_v0_selected_pointwise_v2_pointwise_v2_s14/checkpoint/final.torch,,26.542422810467,82.0,20.420600698292645,251.2,72208.0,0.24069333333333334,59,40,16.4691670321603,334.9,0.33490000000000003,0.0,0,nan,nan,nan,nan
starv2_core_100k_SafetyCarButton1_v0_selected_sac_lag_sac_lag_s10,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/sac_lag/starv2_core_100k_SafetyCarButton1_v0_selected_sac_lag_sac_lag_s10,resume_300k,SafetyCarButton1-v0,sac_lag,10,resume_300k,selected_sac_lag,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/sac_lag/starv2_core_100k_SafetyCarButton1_v0_selected_sac_lag_sac_lag_s10/checkpoint/final.torch,missing_log,8.656277553754752,116.0,5.834569648182226,127.6,60706.0,0.20235333333333333,40,40,6.294199516105442,222.5,0.22250000000000006,0.15,0,nan,nan,nan,nan
starv2_core_100k_SafetyCarButton1_v0_selected_sac_lag_sac_lag_s11,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/sac_lag/starv2_core_100k_SafetyCarButton1_v0_selected_sac_lag_sac_lag_s11,resume_300k,SafetyCarButton1-v0,sac_lag,11,resume_300k,selected_sac_lag,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/sac_lag/starv2_core_100k_SafetyCarButton1_v0_selected_sac_lag_sac_lag_s11/checkpoint/final.torch,missing_log,14.700446676802787,208.0,11.853425767432203,183.3,64595.0,0.21531666666666666,40,40,7.660435474622169,169.0,0.16900000000000004,0.15,0,nan,nan,nan,nan
starv2_core_100k_SafetyCarButton1_v0_selected_sac_lag_sac_lag_s12,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/sac_lag/starv2_core_100k_SafetyCarButton1_v0_selected_sac_lag_sac_lag_s12,resume_300k,SafetyCarButton1-v0,sac_lag,12,resume_300k,selected_sac_lag,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/sac_lag/starv2_core_100k_SafetyCarButton1_v0_selected_sac_lag_sac_lag_s12/checkpoint/final.torch,missing_log,9.713135119319258,75.0,7.801845728001444,253.0,61389.0,0.20463,40,40,10.744335057493995,207.35,0.20734999999999998,0.0,0,nan,nan,nan,nan
starv2_resume_300k_SafetyCarButton1_v0_selected_sac_lag_sac_lag_s13,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/sac_lag/starv2_resume_300k_SafetyCarButton1_v0_selected_sac_lag_sac_lag_s13,resume_300k,SafetyCarButton1-v0,sac_lag,13,resume_300k,selected_sac_lag,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/sac_lag/starv2_resume_300k_SafetyCarButton1_v0_selected_sac_lag_sac_lag_s13/checkpoint/final.torch,,15.710175596398061,202.0,9.484177057560368,235.8,63235.0,0.21078333333333332,59,40,12.348589858552817,219.9,0.21990000000000004,0.0,0,nan,nan,nan,nan
starv2_resume_300k_SafetyCarButton1_v0_selected_sac_lag_sac_lag_s14,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/sac_lag/starv2_resume_300k_SafetyCarButton1_v0_selected_sac_lag_sac_lag_s14,resume_300k,SafetyCarButton1-v0,sac_lag,14,resume_300k,selected_sac_lag,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/sac_lag/starv2_resume_300k_SafetyCarButton1_v0_selected_sac_lag_sac_lag_s14/checkpoint/final.torch,,5.172637595105359,214.0,4.017385040653579,146.3,57527.0,0.19175666666666666,59,40,7.924839764238091,197.1,0.19709999999999997,0.0,0,nan,nan,nan,nan
starv2_core_100k_SafetyCarButton1_v0_selected_star_v2_star_v2_s10,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/star_v2/starv2_core_100k_SafetyCarButton1_v0_selected_star_v2_star_v2_s10,resume_300k,SafetyCarButton1-v0,star_v2,10,resume_300k,selected_star_v2,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/star_v2/starv2_core_100k_SafetyCarButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,missing_log,18.883690704030165,226.0,18.108597522616172,277.4,76717.0,0.25572333333333336,40,40,16.720091894046057,289.15,0.2891499999999999,0.0,0,nan,nan,nan,nan
starv2_core_100k_SafetyCarButton1_v0_selected_star_v2_star_v2_s11,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/star_v2/starv2_core_100k_SafetyCarButton1_v0_selected_star_v2_star_v2_s11,resume_300k,SafetyCarButton1-v0,star_v2,11,resume_300k,selected_star_v2,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/star_v2/starv2_core_100k_SafetyCarButton1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,missing_log,35.02350060037655,126.0,20.845273526027615,261.8,75879.0,0.25293,40,40,18.73733065332933,281.25,0.28124999999999994,0.0,0,nan,nan,nan,nan
starv2_core_100k_SafetyCarButton1_v0_selected_star_v2_star_v2_s12,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/star_v2/starv2_core_100k_SafetyCarButton1_v0_selected_star_v2_star_v2_s12,resume_300k,SafetyCarButton1-v0,star_v2,12,resume_300k,selected_star_v2,star_v2,9317416f8f25da31b7135cbb5de0a3a44f4a7fd6,300000,300000,True,True,/root/FLAC-Safe-star-v2/results/star_v2_final/resume_300k/SafetyCarButton1-v0/star_v2/starv2_core_100k_SafetyCarButton1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,missing_log,28.451052409944648,204.0,18.764000682819315,242.8,77139.0,0.25713,40,40,20.46388913814065,233.05,0.23304999999999998,0.0,0,nan,nan,nan,nan
