run_name,task,train_seed,eval_seed,checkpoint_path,candidates,margin,mode,episode_reward,episode_cost,episode_length,violation_rate,success,return_drop_vs_raw,execution_fallback_rate,safe_candidate_fraction,found_but_not_executed_rate,FNE,latency_ms
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800005,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,raw,35.12837671952978,37.0,1000,0.037,0.0,nan,0.0,0.0,0.051,0.051,5.389585148543119
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800005,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,star_exec,36.351368089975765,11.0,1000,0.011,0.0,-0.03481491274733609,0.071,0.92484375,0.07,0.07,8.377769734710455
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800006,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,raw,31.187434702622483,123.0,1000,0.123,0.0,nan,0.0,0.0,0.159,0.159,5.380016449838877
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800006,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,star_exec,32.34182795898387,90.0,1000,0.09,0.0,-0.03701469092821275,0.239,0.75021875,0.194,0.194,8.521685790270567
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800007,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,raw,35.17530643784822,46.0,1000,0.046,0.0,nan,0.0,0.0,0.17,0.17,5.517440602183342
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800007,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,star_exec,34.498168668351674,19.0,1000,0.019,0.0,0.01925037300507933,0.214,0.76890625,0.2,0.2,8.298465091735125
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800008,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,raw,37.962367478146135,54.0,1000,0.054,0.0,nan,0.0,0.0,0.189,0.189,5.3648865930736065
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800008,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,star_exec,34.44616889596404,37.0,1000,0.037,0.0,0.09262326919432168,0.184,0.79840625,0.162,0.162,8.302612274885178
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800009,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,raw,36.30531206755991,0.0,1000,0.0,0.0,nan,0.0,0.0,0.074,0.074,5.460846375674009
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800009,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,star_exec,34.95207372346416,0.0,1000,0.0,0.0,0.03727383864866753,0.177,0.79684375,0.203,0.203,8.396547473967075
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800010,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,raw,37.68437366419533,66.0,1000,0.066,0.0,nan,0.0,0.0,0.13,0.13,5.531686753034592
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800010,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,star_exec,35.916642417916314,113.0,1000,0.113,0.0,0.046908866312366744,0.195,0.7824375,0.162,0.162,8.467399686574936
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800011,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,raw,37.928533047250916,62.0,1000,0.062,0.0,nan,0.0,0.0,0.219,0.219,5.553510196506977
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800011,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,star_exec,34.881210165850426,57.0,1000,0.057,0.0,0.08034381075598603,0.37,0.60525,0.341,0.341,8.533049192279577
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800012,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,raw,36.178388455718085,80.0,1000,0.08,0.0,nan,0.0,0.0,0.176,0.176,5.471488393843174
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800012,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,star_exec,34.57101379041545,57.0,1000,0.057,0.0,0.04442913943693328,0.238,0.727,0.226,0.226,8.487683542072773
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800013,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,raw,39.466121804119574,0.0,1000,0.0,0.0,nan,0.0,0.0,0.034,0.034,5.483824860304594
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800013,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,star_exec,33.48599205810443,41.0,1000,0.041,0.0,0.1515256496621597,0.12,0.86825,0.104,0.104,8.351582158356905
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800014,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,raw,33.348395337391935,20.0,1000,0.02,0.0,nan,0.0,0.0,0.076,0.076,5.662932477891445
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800014,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,star_exec,36.451864049751066,0.0,1000,0.0,0.0,-0.09306201035944187,0.028,0.96346875,0.028,0.028,8.442242473363876
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800015,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,raw,31.076223547454365,85.0,1000,0.085,0.0,nan,0.0,0.0,0.217,0.217,5.626831963658333
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800015,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,star_exec,33.6089568135596,61.0,1000,0.061,0.0,-0.08150067726979995,0.186,0.7990625,0.158,0.158,8.364325024187565
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800016,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,raw,36.68191169176598,48.0,1000,0.048,0.0,nan,0.0,0.0,0.256,0.256,5.428530633449554
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800016,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,star_exec,31.612860170671357,131.0,1000,0.131,0.0,0.13818940418616402,0.236,0.7408125,0.203,0.203,8.255365431308746
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800017,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,raw,34.93275286477827,41.0,1000,0.041,0.0,nan,0.0,0.0,0.223,0.223,5.3427735306322575
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800017,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,star_exec,36.94549329913951,89.0,1000,0.089,0.0,-0.0576175728878964,0.271,0.711375,0.226,0.226,8.251185517758131
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800018,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,raw,31.850026145880584,0.0,1000,0.0,0.0,nan,0.0,0.0,0.017,0.017,5.417415112257004
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800018,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,star_exec,31.9207023698303,0.0,1000,0.0,0.0,-0.0022190318973680226,0.004,0.99584375,0.004,0.004,7.933540154248476
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800019,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,raw,33.724465708948294,11.0,1000,0.011,0.0,nan,0.0,0.0,0.055,0.055,4.307350393384695
starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14,SafetyCarGoal1-v0,14,800019,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_resume_300k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s14/checkpoint/final.torch,32,0.05,star_exec,33.85847028493431,146.0,1000,0.146,0.0,-0.003973512201572485,0.332,0.65625,0.223,0.223,4.895248770713806
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800000,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,27.432006156109335,203.0,1000,0.203,0.0,nan,0.0,0.0,0.532,0.532,5.545270808041096
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800000,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,27.706865309362566,112.0,1000,0.112,0.0,-0.010019651923708038,0.771,0.19409375,0.681,0.681,8.122554682195187
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800001,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,16.860287494270356,120.0,1000,0.12,0.0,nan,0.0,0.0,0.447,0.447,5.335477627813816
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800001,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,27.02376151283501,105.0,1000,0.105,0.0,-0.60280549913627,0.679,0.24121875,0.653,0.653,8.523494336754084
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800002,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,20.888875376558353,144.0,1000,0.144,0.0,nan,0.0,0.0,0.694,0.694,5.429194733500481
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800002,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,14.417693484102307,156.0,1000,0.156,0.0,0.30979082290461907,0.772,0.144625,0.672,0.672,8.573054730892181
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800003,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,13.569340676846416,89.0,1000,0.089,0.0,nan,0.0,0.0,0.703,0.703,5.384302124381065
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800003,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,14.929640482100924,154.0,1000,0.154,0.0,-0.10024803987533523,0.709,0.20490625,0.655,0.655,8.472122922539711
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800004,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,19.566519008471975,271.0,1000,0.271,0.0,nan,0.0,0.0,0.545,0.545,5.394736431539059
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800004,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,15.881714442376287,178.0,1000,0.178,0.0,0.1883219270888311,0.839,0.1249375,0.669,0.669,8.552812855690718
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800005,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,29.92495595315659,117.0,1000,0.117,0.0,nan,0.0,0.0,0.529,0.529,5.402185365557671
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800005,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,28.070467915151188,11.0,1000,0.011,0.0,0.061971287139347825,0.676,0.25309375,0.7,0.7,8.51559992134571
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800006,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,29.567133890380752,72.0,1000,0.072,0.0,nan,0.0,0.0,0.742,0.742,5.537921324372292
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800006,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,21.302310050586875,218.0,1000,0.218,0.0,0.2795273924904409,0.816,0.13025,0.633,0.633,8.522459242492914
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800007,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,29.39346626700168,122.0,1000,0.122,0.0,nan,0.0,0.0,0.566,0.566,5.549430686980486
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800007,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,27.059650911955007,159.0,1000,0.159,0.0,0.07939911998969348,0.745,0.215125,0.611,0.611,8.62339560687542
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800008,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,9.84831396996052,149.0,1000,0.149,0.0,nan,0.0,0.0,0.665,0.665,5.564830776304007
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800008,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,22.464573424884932,14.0,1000,0.014,0.0,-1.2810578027271189,0.447,0.49378125,0.434,0.434,8.542017884552479
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800009,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,21.30254110925691,123.0,1000,0.123,0.0,nan,0.0,0.0,0.653,0.653,5.516521129757166
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800009,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,16.57911488081129,85.0,1000,0.085,0.0,0.221730647260344,0.811,0.1418125,0.746,0.746,8.692484229803085
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800010,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,8.180365921208836,263.0,1000,0.263,0.0,nan,0.0,0.0,0.629,0.629,5.433885671198368
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800010,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,15.02753965242688,114.0,1000,0.114,0.0,-0.8370253601328164,0.84,0.12178125,0.768,0.768,8.616734497249126
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800011,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,20.97656728236336,152.0,1000,0.152,0.0,nan,0.0,0.0,0.61,0.61,5.403227016329765
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800011,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,28.630812706470124,135.0,1000,0.135,0.0,-0.3648950431724016,0.694,0.253875,0.579,0.579,8.571524024009705
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800012,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,18.89796554382334,283.0,1000,0.283,0.0,nan,0.0,0.0,0.512,0.512,5.256532192230225
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800012,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,24.321077450277492,147.0,1000,0.147,0.0,-0.28696802805985944,0.817,0.130375,0.689,0.689,8.559017516672611
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800013,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,27.944705630503094,81.0,1000,0.081,0.0,nan,0.0,0.0,0.652,0.652,5.293764606118202
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800013,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,18.030298211286194,166.0,1000,0.166,0.0,0.3547866114715773,0.846,0.12721875,0.691,0.691,8.529471591114998
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800014,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,24.666223111326882,154.0,1000,0.154,0.0,nan,0.0,0.0,0.658,0.658,5.340235289186239
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800014,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,29.71296050766359,38.0,1000,0.038,0.0,-0.20460114114589406,0.937,0.0374375,0.898,0.898,8.573250204324722
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800015,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,12.537812034231932,245.0,1000,0.245,0.0,nan,0.0,0.0,0.67,0.67,5.259445209056139
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800015,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,18.821443184550983,233.0,1000,0.233,0.0,-0.5011744579646658,0.721,0.22575,0.545,0.545,7.33788638561964
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800016,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,23.710474020831338,190.0,1000,0.19,0.0,nan,0.0,0.0,0.588,0.588,5.14820596203208
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800016,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,21.97873678486718,59.0,1000,0.059,0.0,0.07303680366924352,0.78,0.185,0.735,0.735,5.339576054364443
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800017,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,26.398640066621386,44.0,1000,0.044,0.0,nan,0.0,0.0,0.426,0.426,3.9363420344889164
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800017,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,star_exec,26.82153449624194,97.0,1000,0.097,0.0,-0.016019553604023185,0.485,0.42896875,0.422,0.422,5.222792468965054
starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10,SafetyPointButton1-v0,10,800018,results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s10/checkpoint/final.torch,32,0.05,raw,17.46063542820913,139.0,1000,0.139,0.0,nan,0.0,0.0,0.702,0.702,5.722601812332869
